Navidad 727	"RED;;;ID=S 870;;;PRIM=1;;;COLL=0;;;TYPE=P;;;AID=Coxe;;;NAME 0=xnp;;;CITED=3;;;START 0=1700;;;STOP 0=1788;;;SIZE=3;;;UNITS=vols;;;NAME 1=Memoirs of the kings of Spain of the House of Bourbon, from the accession of Philip V. to the death of Charles III. 1700 to 1788. Drawn from the original and unpublished documents;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Printed for Longman, Hurst, Rees, Orme, and Brown, Paternoster-Row;;;PLACE 2=London;;;PLACE 3=UK;;;START 1=1813;;;STOP 1=1813;;;NAME 3=W. Coxe;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/2544832;;;DESC 1=3 vol. ; in-4to ; 28 cm;;;NOTE=First ed in 3 vols / Second ed 1815 in 5 vols OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/1008376965 / Sp ed 1846–47 in 4 vols Link v 1: https://www.google.com/books/edition/_/j02dtXJSvHgC?hl=en&gbpv=1;;;LINK=http://nrs.harvard.edu/urn-3:HUL.FIG:004500016;;;END###"	S 870	870	1	Coxe	P	1	1813	W. Coxe	"Memoirs of the kings of Spain of the House of Bourbon, from the accession of Philip V. to the death of Charles III. 1700 to 1788. Drawn from the original and unpublished documents"	"3 vols, Printed for Longman, Hurst, Rees, Orme, and Brown, Paternoster-Row, London, UK, 3 vol. ; in-4to ; 28 cm, "	First ed in 3 vols / Second ed 1815 in 5 vols OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/1008376965 / Sp ed 1846–47 in 4 vols Link v 1: https://www.google.com/books/edition/_/j02dtXJSvHgC?hl=en&gbpv=1 / covers 1700 to 1788	http://gw.worldcat.org.proxygw.wrlc.org/oclc/2544832	http://nrs.harvard.edu/urn-3:HUL.FIG:004500016	^^^	^^^			
Navidad 728	RED;;;ID=S 872;;;PRIM=1;;;COLL=0;;;TYPE=P;;;AID=Statutes R;;;NAME 0=xnp;;;CITED=0;;;START 0=1101;;;STOP 0=1714;;;SIZE=11;;;UNITS=vols;;;NAME 1=Statutes of the Realm;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=xnp;;;PLACE 2=xnp;;;PLACE 3=xnp;;;START 1=1810;;;STOP 1=1828;;;NAME 3=xnp;;;NAME 4=J. Raithby;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/65245833;;;DESC 1=11 volumes;;;NOTE=No place of publication given;;;LINK=Gale/Making Modern World v1: https://link.gale.com/apps/doc/U0107812236/MOME?u=camb55135&sid=MOME&xid=98d14cfb / v 5–7: https://www.british-history.ac.uk/search/series/statutes-realm;;;END###	S 872	872	1	Statutes R	P	1	1810	J. Raithby	Statutes of the Realm	"11 vols, , 11 volumes, "	No place of publication given / covers 1101 to 1714 / Gale/Making Modern World v1: https://link.gale.com/apps/doc/U0107812236/MOME?u=camb55135&sid=MOME&xid=98d14cfb / v 5–7: https://www.british-history.ac.uk/search/series/statutes-realm	http://gw.worldcat.org.proxygw.wrlc.org/oclc/65245833	^^^	^^^	^^^			
Navidad 729	"RED;;;ID=S 874;;;PRIM=1;;;COLL=0;;;TYPE=S;;;AID=Hansard;;;NAME 0=xnp;;;CITED=3;;;START 0=1803;;;STOP 0=2021;;;SIZE=693;;;UNITS=issues;;;NAME 1=Hansard’s Parliamentary Debates;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=xxx;;;PLACE 2=London;;;PLACE 3=UK;;;START 1=1803;;;STOP 1=2021;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=https://api.parliament.uk/historic-hansard/index.html / https://parlipapers-proquest-com.proxygw.wrlc.org/parlipapers/docview/t71.d76.cds1v0001p0-0067?accountid=11243;;;DESC 1=xnp;;;NOTE=Though see *Cobbett's Annual Political Register* printed in Lon by Cox & Baylis fm 1802 to 1803 or 1816 or 1836 OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/7232675 / William Cobbett, *Parliamentary Debates* [London, Cox & Baylis, 1804–xxx] xxx vols OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/891574819 / Further see John Vice & Stephen Farrell, *The history of Hansard* [London, House of Lords Library & House of Lords Hansard, 2017] OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/1099961584 HL: https://www.parliament.uk/globalassets/documents/lords-library/History-of-Hansard.pdf;;;LINK=https://hansard.parliament.uk;;;END###"	S 874	874	1	Hansard	S	1	1803	^^^	Hansard’s Parliamentary Debates	"693 issues, xxx, London, UK, , "	"Though see *Cobbett's Annual Political Register* printed in Lon by Cox & Baylis fm 1802 to 1803 or 1816 or 1836 OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/7232675 / William Cobbett, *Parliamentary Debates* [London, Cox & Baylis, 1804–xxx] xxx vols OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/891574819 / Further see John Vice & Stephen Farrell, *The history of Hansard* [London, House of Lords Library & House of Lords Hansard, 2017] OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/1099961584 HL: https://www.parliament.uk/globalassets/documents/lords-library/History-of-Hansard.pdf / covers 1803 to 2021"	https://api.parliament.uk/historic-hansard/index.html / https://parlipapers-proquest-com.proxygw.wrlc.org/parlipapers/docview/t71.d76.cds1v0001p0-0067?accountid=11243	https://hansard.parliament.uk	^^^	^^^			
Navidad 730	RED;;;ID=S 876;;;PRIM=1;;;COLL=0;;;TYPE=S;;;AID=Jam G;;;NAME 0=xnp;;;CITED=0;;;START 0=1794;;;STOP 0=2021;;;SIZE=xxx;;;UNITS=issues;;;NAME 1=Gazette;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=xxx;;;PLACE 2=Kingston;;;PLACE 3=Jamaica;;;START 1=1794;;;STOP 1=2021;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/1782397;;;DESC 1=xnp;;;NOTE=Gazettes 1794–1968 in CO 141 / Gazette notices 1718 to c 1755 in *Weekly Jamaica Courant* / c 1745 to c 1775 in *Jamaica Gazette* / c 1760 to c 1776 in *Kingston Journal* / c 1781 to c 1836 in *Royal Gazette*;;;LINK=xnp;;;END###	S 876	876	1	Jam G	S	1	1794	^^^	Gazette	"xxx, Kingston, Jamaica, , "	Gazettes 1794–1968 in CO 141 / Gazette notices 1718 to c 1755 in *Weekly Jamaica Courant* / c 1745 to c 1775 in *Jamaica Gazette* / c 1760 to c 1776 in *Kingston Journal* / c 1781 to c 1836 in *Royal Gazette* / covers 1794 to 2021	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1782397	^^^	^^^	^^^			
Navidad 731	"RED;;;ID=S 878;;;PRIM=1;;;COLL=0;;;TYPE=P;;;AID=Edwards;;;NAME 0=xnp;;;CITED=3;;;START 0=xxx;;;STOP 0=xxx;;;SIZE=2;;;UNITS=vols;;;NAME 1=The History, Civil and Commercial, of the British Colonies in the West Indies;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Printed for John Stockdale;;;PLACE 2=London;;;PLACE 3=UK;;;START 1=1793;;;STOP 1=1793;;;NAME 3=B. Edwards;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/787565 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/509563991;;;DESC 1=2 volumes frontispieces, plates, maps (some folded) folded tables 27 cm;;;NOTE=xnp;;;LINK=Gale/ECCO v1: https://link.gale.com/apps/doc/CW0103748193/ECCO?u=camb55135&sid=ECCO&xid=ed813523 / Gale/ECCO v2: https://link.gale.com/apps/doc/CW0103748733/ECCO?u=camb55135&sid=ECCO&xid=d31d617d;;;END###"	S 878	878	1	Edwards	P	1	1793	B. Edwards	"The History, Civil and Commercial, of the British Colonies in the West Indies"	"2 vols, Printed for John Stockdale, London, UK, 2 volumes frontispieces, plates, maps (some folded) folded tables 27 cm, "	Gale/ECCO v1: https://link.gale.com/apps/doc/CW0103748193/ECCO?u=camb55135&sid=ECCO&xid=ed813523 / Gale/ECCO v2: https://link.gale.com/apps/doc/CW0103748733/ECCO?u=camb55135&sid=ECCO&xid=d31d617d	http://gw.worldcat.org.proxygw.wrlc.org/oclc/787565 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/509563991	^^^	^^^	^^^			
Navidad 732	"RED;;;ID=S 880;;;PRIM=1;;;COLL=0;;;TYPE=P;;;AID=White H;;;NAME 0=White 1 Hon;;;CITED=1;;;START 0=xxx;;;STOP 0=xxx;;;SIZE=1;;;UNITS=vols;;;NAME 1=The case of His Majesty's subjects settled on the coast of Yucatan in the bay of Honduras under the special and sole protection of the crown of Spain : who were, in the month of September 1779, robbed and despoiled of their property, and captivated in their persons by the King of Spain's forces and subjects, in violation of the seventeenth article of the treaty of Paris, concluded in February 1763, and in breach of other prior articles and treaties, then in force between His Majesty and the said King of Spain;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Printed for T. Cadell in The Strand;;;PLACE 2=London;;;PLACE 3=UK;;;START 1=1789;;;STOP 1=np;;;NAME 3=R. White;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/642368280;;;DESC 1=[4], 51, [1] pages;;;NOTE=xnp;;;LINK=https://link.gale.com/apps/doc/CY0102760133/SABN?u=camb55135&sid=SABN&xid=50d0d710;;;END###"	S 880	880	1	White H	P	1	1789	R. White	"The case of His Majesty's subjects settled on the coast of Yucatan in the bay of Honduras under the special and sole protection of the crown of Spain : who were, in the month of September 1779, robbed and despoiled of their property, and captivated in their persons by the King of Spain's forces and subjects, in violation of the seventeenth article of the treaty of Paris, concluded in February 1763, and in breach of other prior articles and treaties, then in force between His Majesty and the said King of Spain"	"1 vols, Printed for T. Cadell in The Strand, London, UK, [4], 51, [1] pages, "	^^^	http://gw.worldcat.org.proxygw.wrlc.org/oclc/642368280	https://link.gale.com/apps/doc/CY0102760133/SABN?u=camb55135&sid=SABN&xid=50d0d710	^^^	^^^			
Navidad 733	"RED;;;ID=S 882;;;PRIM=1;;;COLL=0;;;TYPE=P;;;AID=White M;;;NAME 0=White 1 Mos;;;CITED=0;;;START 0=xxx;;;STOP 0=xxx;;;SIZE=1;;;UNITS=vols;;;NAME 1=The case of His Majesty's subjects having property in and lately established upon the Mosquito Shore in America : most humbly submitted to the King's Most Excellent Majesty in Council, the Lords and Commons in Parliament, and the nation of Great-Britain at large, 1789;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Printed for T. Cadell in The Strand;;;PLACE 2=London;;;PLACE 3=UK;;;START 1=1789;;;STOP 1=np;;;NAME 3=R. White;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/85792598;;;DESC 1=72, 17, [1] pages;;;NOTE=xnp;;;LINK=https://link.gale.com/apps/doc/CY0102270362/SABN?u=camb55135&sid=SABN&xid=b8095f09;;;END###"	S 882	882	1	White M	P	1	1789	R. White	"The case of His Majesty's subjects having property in and lately established upon the Mosquito Shore in America : most humbly submitted to the King's Most Excellent Majesty in Council, the Lords and Commons in Parliament, and the nation of Great-Britain at large, 1789"	"1 vols, Printed for T. Cadell in The Strand, London, UK, 72, 17, [1] pages, "	^^^	http://gw.worldcat.org.proxygw.wrlc.org/oclc/85792598	https://link.gale.com/apps/doc/CY0102270362/SABN?u=camb55135&sid=SABN&xid=b8095f09	^^^	^^^			
Navidad 734	"RED;;;ID=S 884;;;PRIM=1;;;COLL=0;;;TYPE=P;;;AID=Jefferys;;;NAME 0=xnp;;;CITED=1;;;START 0=xxx;;;STOP 0=xxx;;;SIZE=1;;;UNITS=vols;;;NAME 1=The West-India atlas, or, A compendious description of the West-Indies : illustrated with forty correct charts and maps, taken from actual surveys : together with an historical account of the several countries and islands which compose that part of the world, their discovery, situation, extent, boundaries, product, trade, inhabitants, strength, government, religion, &c.;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Printed for Robert Sayer and John Bennett, Fleet-Street;;;PLACE 2=London;;;PLACE 3=UK;;;START 1=1775;;;STOP 1=np;;;NAME 3=T. Jefferys;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/765811828 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/1121282308;;;DESC 1=[3], 27, [1] pages, 39 unnumbered leaves of plates : illustrations, maps;;;NOTE=xnp;;;LINK=Book: https://link.gale.com/apps/doc/CY0110763069/SABN?u=camb55135&sid=SABN&xid=f28b570d / Map of Hon: https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~2799~310048:The-Bay-of-Honduras--By-Thos--Jeffr#  / Map of Hon: https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~1924~120030:Bay-of-Honduras-?qvq=w4s:/when%2F1776;q:%3D%22Honduras%22;lc:RUMSEY~8~1&mi=0&trs=1 / Map of Rat: https://www.davidrumsey.com/luna/servlet/workspace/handleMediaPlayer?qvq=w4s%253A%252Fwhen%252F1775%253Bq%253A%253D%2522Honduras%2522%253Blc%253ARUMSEY%257E8%257E1&trs=3&mi=2&lunaMediaId=RUMSEY~8~1~2809~310058;;;END###"	S 884	884	1	Jefferys	P	1	1775	T. Jefferys	"The West-India atlas, or, A compendious description of the West-Indies : illustrated with forty correct charts and maps, taken from actual surveys : together with an historical account of the several countries and islands which compose that part of the world, their discovery, situation, extent, boundaries, product, trade, inhabitants, strength, government, religion, &c."	"1 vols, Printed for Robert Sayer and John Bennett, Fleet-Street, London, UK, [3], 27, [1] pages, 39 unnumbered leaves of plates : illustrations, maps, "	Book: https://link.gale.com/apps/doc/CY0110763069/SABN?u=camb55135&sid=SABN&xid=f28b570d / Map of Hon: https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~2799~310048:The-Bay-of-Honduras--By-Thos--Jeffr#  / Map of Hon: https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~1924~120030:Bay-of-Honduras-?qvq=w4s:/when%2F1776;q:%3D%22Honduras%22;lc:RUMSEY~8~1&mi=0&trs=1 / Map of Rat: https://www.davidrumsey.com/luna/servlet/workspace/handleMediaPlayer?qvq=w4s%253A%252Fwhen%252F1775%253Bq%253A%253D%2522Honduras%2522%253Blc%253ARUMSEY%257E8%257E1&trs=3&mi=2&lunaMediaId=RUMSEY~8~1~2809~310058	http://gw.worldcat.org.proxygw.wrlc.org/oclc/765811828 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/1121282308	^^^	^^^	^^^			
Navidad 735	"RED;;;ID=S 886;;;PRIM=1;;;COLL=0;;;TYPE=P;;;AID=Speer;;;NAME 0=xnp;;;CITED=1;;;START 0=xxx;;;STOP 0=xxx;;;SIZE=1;;;UNITS=vols;;;NAME 1=West-India Pilot;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Printed for the author sold by W. Griffin, in Catherine Street, in the Strand ; and W. Cook, at Pope's Head, Cornhill;;;PLACE 2=London;;;PLACE 3=UK;;;START 1=1766;;;STOP 1=np;;;NAME 3=J. S. Speer;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=Finamore 211;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/43128895 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/1043409320;;;DESC 1=[6], 53, [1] pages, [13] folded leaves of plates : maps ; fol;;;NOTE=By Joseph Smith Speer, printer S. Hooper / Though see *The pathway to perfect sayling* [London, Printed by Edward Allde for Iohn Tappe, 1605] OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/837084398 / *A short compendium of the new and much enlarged sea-book, or pilots sea-mirror* [London, Printed by T. J. for George Hurlock, 1663] OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/606905372 / John Seller, *The English pilot* [London, Printed by John Darby, 1671–xxx] xxx vols OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/1162692662 OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/606757239;;;LINK=xxx;;;END###"	S 886	886	1	Speer	P	1	1766	J. S. Speer	West-India Pilot	"1 vols, Printed for the author sold by W. Griffin, in Catherine Street, in the Strand ; and W. Cook, at Pope's Head, Cornhill, London, UK, [6], 53, [1] pages, [13] folded leaves of plates : maps ; fol, "	"By Joseph Smith Speer, printer S. Hooper / Though see *The pathway to perfect sayling* [London, Printed by Edward Allde for Iohn Tappe, 1605] OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/837084398 / *A short compendium of the new and much enlarged sea-book, or pilots sea-mirror* [London, Printed by T. J. for George Hurlock, 1663] OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/606905372 / John Seller, *The English pilot* [London, Printed by John Darby, 1671–xxx] xxx vols OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/1162692662 OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/606757239 / "	http://gw.worldcat.org.proxygw.wrlc.org/oclc/43128895 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/1043409320	^^^	^^^	^^^			
Navidad 736	"RED;;;ID=S 888;;;PRIM=1;;;COLL=0;;;TYPE=P;;;AID=Cook;;;NAME 0=xnp;;;CITED=7;;;START 0=1765;;;STOP 0=1765;;;SIZE=1;;;UNITS=vols;;;NAME 1=Remarks on a passage from the River Balise, in the Bay of Honduras, to Merida; the Capital of the Province of jucatan, In the Spanish West Indies;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Printed for C. Parker, the Upper Part of New Bond Street;;;PLACE 2=London;;;PLACE 3=UK;;;START 1=1769;;;STOP 1=np;;;NAME 3=J. Cook;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/642455249;;;DESC 1=[4], 34 pages;;;NOTE=xnp;;;LINK=https://link.gale.com/apps/doc/CW0125214000/ECCO?u=camb55135&sid=ECCO&xid=5b3033ca&pg=1;;;END###"	S 888	888	1	Cook	P	1	1769	J. Cook	"Remarks on a passage from the River Balise, in the Bay of Honduras, to Merida; the Capital of the Province of jucatan, In the Spanish West Indies"	"1 vols, Printed for C. Parker, the Upper Part of New Bond Street, London, UK, [4], 34 pages, "	covers 1765 to 1765	http://gw.worldcat.org.proxygw.wrlc.org/oclc/642455249	https://link.gale.com/apps/doc/CW0125214000/ECCO?u=camb55135&sid=ECCO&xid=5b3033ca&pg=1	^^^	^^^			
Navidad 737	RED;;;ID=S 890;;;PRIM=1;;;COLL=0;;;TYPE=S;;;AID=Ann Reg nn;;;NAME 0=xnp;;;CITED=3;;;START 0=1758;;;STOP 0=2021;;;SIZE=263;;;UNITS=issues;;;NAME 1=The Annual Register;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=xxx;;;PLACE 2=London;;;PLACE 3=UK;;;START 1=1758;;;STOP 1=2021;;;NAME 3=np;;;NAME 4=np;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/222595876;;;DESC 1=xnp;;;NOTE=xnp;;;LINK=To 1799: https://access-newspaperarchive-com.ezp-prod1.hul.harvard.edu/browse/uk/middlesex/london/london-annual-register/ / To 1830: http://nrs.harvard.edu/urn-3:HUL.FIG:000796411;;;END###	S 890	890	1	Ann Reg nn	S	1	1758	^^^	The Annual Register	"263 issues, xxx, London, UK, , "	covers 1758 to 2021 / To 1799: https://access-newspaperarchive-com.ezp-prod1.hul.harvard.edu/browse/uk/middlesex/london/london-annual-register/ / To 1830: http://nrs.harvard.edu/urn-3:HUL.FIG:000796411	http://gw.worldcat.org.proxygw.wrlc.org/oclc/222595876	^^^	^^^	^^^			
Navidad 738	"RED;;;ID=S 892;;;PRIM=1;;;COLL=0;;;TYPE=P;;;AID=Cockburn E;;;NAME 0=Cockburn 2;;;CITED=xxx;;;START 0=xxx;;;STOP 0=xxx;;;SIZE=1;;;UNITS=vols;;;NAME 1=The unfortunate Englishmen, or, A faithful narrative of the distresses and adventures of John Cockburn, and five other English mariners ... who were taken by a Spanish guarda costa in the John and Ann, Edward Burt, master, and set on shore at a place call'd Porto-Cavallo ... ;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Printed and sold by the Booksellers of London and Westminster;;;PLACE 2=London;;;PLACE 3=UK;;;START 1=1740;;;STOP 1=np;;;NAME 3=J. Cockburn;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/367827923;;;DESC 1=190 pages;;;NOTE=Duplicate of Cockburn J;;;LINK=https://link.gale.com/apps/doc/CY0101299426/SABN?u=camb55135&sid=SABN&xid=cb833230;;;END###"	S 892	892	1	Cockburn E	P	1	1740	J. Cockburn	"The unfortunate Englishmen, or, A faithful narrative of the distresses and adventures of John Cockburn, and five other English mariners ... who were taken by a Spanish guarda costa in the John and Ann, Edward Burt, master, and set on shore at a place call'd Porto-Cavallo ... "	"1 vols, Printed and sold by the Booksellers of London and Westminster, London, UK, 190 pages, "	Duplicate of Cockburn J / 	http://gw.worldcat.org.proxygw.wrlc.org/oclc/367827923	https://link.gale.com/apps/doc/CY0101299426/SABN?u=camb55135&sid=SABN&xid=cb833230	^^^	^^^			
Navidad 739	"RED;;;ID=S 894;;;PRIM=1;;;COLL=0;;;TYPE=P;;;AID=Jam Acts nn;;;NAME 0=Jam Act nn;;;CITED=0;;;START 0=1681;;;STOP 0=1788;;;SIZE=7;;;UNITS=vols;;;NAME 1=Acts of Assembly, passed in the island of Jamaica;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Printed by John Baskett, printer to the King's most Excellent Majesty;;;PLACE 2=Kingston;;;PLACE 3=Jamaica;;;START 1=1738;;;STOP 1=1790;;;NAME 3=xnp;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/642432997;;;DESC 1=xxx;;;NOTE=Desc [v 1] = [2], xxii, 332,329-387, [1] pages : illustrations / Inc 1681 to 1737 by John Baskett / 1681 to 1754 for Curtis Brett and Co. / 1681 to 1768 by Lowry and Sherlock / 1770 to 1783 for James Jones by Lewis and Eberall / 1681 to 1769 by Alexander Aikman, in 2 vols / 1784 to 1788 by Alexander Aikman;;;LINK=xnp;;;END###"	S 894	894	1	Jam Acts nn	P	1	1738	^^^	"Acts of Assembly, passed in the island of Jamaica"	"7 vols, Printed by John Baskett, printer to the King's most Excellent Majesty, Kingston, Jamaica, , "	"Desc [v 1] = [2], xxii, 332,329-387, [1] pages : illustrations / Inc 1681 to 1737 by John Baskett / 1681 to 1754 for Curtis Brett and Co. / 1681 to 1768 by Lowry and Sherlock / 1770 to 1783 for James Jones by Lewis and Eberall / 1681 to 1769 by Alexander Aikman, in 2 vols / 1784 to 1788 by Alexander Aikman / covers 1681 to 1788"	http://gw.worldcat.org.proxygw.wrlc.org/oclc/642432997	^^^	^^^	^^^			
Navidad 740	"RED;;;ID=S 896;;;PRIM=1;;;COLL=0;;;TYPE=P;;;AID=Atkins;;;NAME 0=xnp;;;CITED=9;;;START 0=xxx;;;STOP 0=xxx;;;SIZE=1;;;UNITS=vols;;;NAME 1=Voyage to Guinea, Brazil and the West Indies in HMS Swallow and Weymouth;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Printed for Caesar Ward and Richard Chandler London and Scarborough;;;PLACE 2=London;;;PLACE 3=UK;;;START 1=1735;;;STOP 1=np;;;NAME 3=J. Atkins;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/29524665;;;DESC 1=1, xxv, 2, 19-165, [1] pages ; 20 cm;;;NOTE=xnp;;;LINK=https://archive.org/details/voyagetoguineabr00atki;;;END###"	S 896	896	1	Atkins	P	1	1735	J. Atkins	"Voyage to Guinea, Brazil and the West Indies in HMS Swallow and Weymouth"	"1 vols, Printed for Caesar Ward and Richard Chandler London and Scarborough, London, UK, 1, xxv, 2, 19-165, [1] pages ; 20 cm, "	^^^	http://gw.worldcat.org.proxygw.wrlc.org/oclc/29524665	https://archive.org/details/voyagetoguineabr00atki	^^^	^^^			
