Introduction: Table 1
						
						
						
						
	Discordance and ambiguity re earliest English settlement in Belize					
						
	To be addressed	settlement as pirate / buccaneer haven vs logging				
		earliest presence by pirates				
		earliest logging by pirates				
		earliest settlement in Mosquito Shore				
		earliest settlement in Bay Islands				
		earliest settlement in Belize proper				
		earliest settlement in Yucatan				
		earliest settlement in Mexico Gulf				
		tipu revolt & spanish withdrawal				


Events: Table 1
ID	OID	PIR	CLG_0	CLG_1	FLR_0	FLR_1	NAME	DESC	ROUTE	ACTORS_0	FORCE_0	ACTORS_1	FORCE_1	SEC	PRIM 0	PRIM_1	NOTE	SOURCE	URL	END	
^^^	C 237	Aud	Hon	GT 15 ram 13 no 85	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347278	1	0	13 Aug 1634	^^^	0	0	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	237	
^^^	C 238	Aud	Hon	GT 15 ram 13 no 86	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347279	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	238	
^^^	C 239	Aud	Hon	GT 15 ram 14 no 87	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347280	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	239	
^^^	C 240	Aud	Hon	GT 15 ram 14 no 88	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347281	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	240	
^^^	C 241	Aud	Hon	GT 15 ram 15 no 89	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347282	1	0	9 Mar 1636	^^^	0	0	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	241	
^^^	C 242	Aud	Hon	GT 15 ram 15 no 90	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347283	1	0	9 Mar 1636	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	242	
^^^	C 243	Aud	Hon	GT 15 ram 15 no 91	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347284	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	243	
^^^	C 244	Aud	Hon	GT 15 ram 15 no 92	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347285	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	244	
^^^	C 245	Aud	Hon	GT 15 ram 15 no 93	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347286	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	245	
^^^	C 246	Aud	Hon	GT 15 ram 16 no 94	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347287	1	0	16 May 1637	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	246	
^^^	C 247	Aud	Hon	GT 15 ram 16 no 95	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347288	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	247	
^^^	C 248	Aud	Hon	GT 15 ram 17 no 96	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347289	1	0	sd Mar 1638	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	248	
^^^	C 249	Aud	Hon	GT 15 ram 17 no 97	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347290	1	0	26 May 1638	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	249	
^^^	C 250	Aud	Hon	GT 15 ram 17 no 98	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347291	1	0	26 May 1638	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	250	
^^^	C 251	Aud	Hon	GT 15 ram 17 no 99	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347292	1	0	26 May 1638	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	251	
^^^	C 252	Aud	Hon	GT 15 ram 17 no 100	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347293	1	0	26 May 1638	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	252	
^^^	C 253	Aud	Hon	GT 15 ram 17 no 101	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347294	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	253	
^^^	C 254	Aud	Hon	GT 16 ram 1 no 1	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347296	1	1	12 Jan 1639	27 Jul 1640	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	254	
^^^	C 255	Aud	Hon	GT 16 ram 1 no 2	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347297	1	0	14 Jan 1639	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	255	
^^^	C 256	Aud	Hon	GT 16 ram 1 no 3	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347298	1	0	15 Jan 1639	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	256	
^^^	C 257	Aud	Hon	GT 16 ram 1 no 4	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347299	1	0	15 Jan 1639	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	257	
^^^	C 258	Aud	Hon	GT 16 ram 1 no 5	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347300	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	258	
^^^	C 259	Aud	Hon	GT 16 ram 1 no 6	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347301	1	0	30 Jan 1639	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	259	
^^^	C 260	Aud	Hon	GT 16 ram 1 no 7	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347302	1	0	31 Jan 1639	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	260	
^^^	C 261	Aud	Hon	GT 16 ram 1 no 8	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347303	1	0	7 Feb 1639	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	261	
^^^	C 262	Aud	Hon	GT 16 ram 1 no 9	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347304	1	0	9 Feb 1639	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	262	
^^^	C 263	Aud	Hon	GT 16 ram 1 no 10	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347305	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	263	
^^^	C 264	Aud	Hon	GT 16 ram 1 no 11	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347306	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	264	
^^^	C 265	Aud	Hon	GT 16 ram 2 no 12	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347307	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	265	
^^^	C 266	Aud	Hon	GT 16 ram 2 no 13	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347308	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	See C Amaya p 106 / Inc re defence	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	266	
^^^	C 267	Aud	Hon	GT 16 ram 2 no 14	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347309	1	0	25 Jun 1640	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	267	
^^^	C 268	Aud	Hon	GT 16 ram 2 no 15	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347310	1	0	25 Jun 1640	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	268	
^^^	C 269	Aud	Hon	GT 16 ram 2 no 16	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347311	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	269	
^^^	C 270	Aud	Hon	GT 16 ram 2 no 17	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347312	1	0	26 Jun 1640	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	270	
^^^	C 271	Aud	Hon	GT 16 ram 2 no 18	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347313	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	271	
^^^	C 272	Aud	Hon	GT 16 ram 3 no 19	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347314	1	0	7 Jul 1642	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	272	
^^^	C 273	Aud	Hon	GT 16 ram 3 no 20	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347315	1	1	19 Dec 1642	3 Dec 1643	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	273	
^^^	C 274	Aud	Hon	GT 16 ram 4 no 21	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347316	1	0	25 Feb 1643	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	274	
^^^	C 275	Aud	Hon	GT 16 ram 4 no 22	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347317	1	0	26 Feb 1643	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	275	
^^^	C 276	Aud	Hon	GT 16 ram 4 no 23	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347318	1	0	28 Feb 1643	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	276	
^^^	C 277	Aud	Hon	GT 16 ram 4 no 24	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347319	1	0	2 Mar 1643	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	277	
^^^	C 278	Aud	Hon	GT 16 ram 4 no 25	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347320	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	278	
^^^	C 279	Aud	Hon	GT 16 ram 4 no 26	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347321	1	0	1 Oct 1643	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	279	
^^^	C 280	Aud	Hon	GT 16 ram 4 no 27	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347322	1	0	1 Oct 1643	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	280	
^^^	C 281	Aud	Hon	GT 16 ram 4 no 28	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347323	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	281	
^^^	C 282	Aud	Hon	GT 16 ram 4 no 29	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347324	1	0	12 Oct 1643	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	282	
^^^	C 283	Aud	Hon	GT 16 ram 5 no 30	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347325	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	283	
^^^	C 284	Aud	Hon	GT 16 ram 5 no 31	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347326	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	284	
^^^	C 285	Aud	Hon	GT 16 ram 5 no 32	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347327	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	285	
^^^	C 286	Aud	Hon	GT 16 ram 5 no 33	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347328	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	286	
^^^	C 287	Aud	Hon	GT 16 ram 5 no 34	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347329	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	287	
^^^	C 288	Aud	Hon	GT 16 ram 5 no 35	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347330	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	288	
^^^	C 289	Aud	Hon	GT 16 ram 5 no 36	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347331	1	0	16 May 1644	^^^	^^^	^^^	^^^	^^^	^^^	^^^	Inc 13 Oct 1643 letter	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	289	
^^^	C 290	Aud	Hon	GT 16 ram 5 no 37	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347332	1	0	6 Aug 1644	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	290	
^^^	C 291	Aud	Hon	GT 16 ram 6 no 38	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347333	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	291	
^^^	C 292	Aud	Hon	GT 16 ram 6 no 39	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347334	1	0	16 Feb 1645	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	292	
^^^	C 293	Aud	Hon	GT 16 ram 6 no 40	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347335	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	293	
^^^	C 294	Aud	Hon	GT 16 ram 6 no 41	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347336	1	1	6 Jul 1645	30 Sep 1645	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	294	
^^^	C 295	Aud	Hon	GT 16 ram 6 no 42	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347337	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	295	
^^^	C 296	Aud	Hon	GT 16 ram 7 no 43	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347338	1	0	22 Mar 1646	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	296	
^^^	C 297	Aud	Hon	GT 16 ram 7 no 44	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347339	1	0	24 Mar 1646	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	297	
^^^	C 298	Aud	Hon	GT 16 ram 7 no 45	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347340	1	0	30 Jul 1646	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	298	
^^^	C 299	Aud	Hon	GT 16 ram 7 no 46	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347341	0	0	sd sd sd	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	299	
^^^	C 300	Aud	Hon	GT 16 ram 7 no 47	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347342	1	0	8 Nov 1646	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	300	
^^^	C 301	Aud	Hon	GT 16 ram 7 no 48	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347343	1	0	10 Nov 1646	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	301	
^^^	C 302	Aud	Hon	GT 16 ram 7 no 49	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347344	1	0	10 Nov 1646	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	302	
^^^	C 303	Aud	Hon	GT 16 ram 7 no 49BIS	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347345	1	0	10 Nov 1646	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	303	
^^^	C 304	Aud	Hon	GT 16 ram 7 no 50	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347346	1	0	15 Nov 1646	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	304	
^^^	C 305	Aud	Hon	GT 16 ram 7 no 50BIS	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347347	1	0	15 Nov 1646	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Historical series re Belize - Introduction and serives v 1.4 - Cartas	https://dataverse.harvard.edu/privateurl.xhtml?token=135a1006-cd54-4d9e-ba7b-d961b93f1bc4	###	305	
