Introduction: Loss of life or property in Belize from 1630 to present.
						


Sources: Series S 0—960 / Primary and secondary sources which are not deposited series or collections.
ID	NO	PRIM	COLL	TYPE	ALT ID	CITED	PERIOD	PERIOD	SIZE	UNITS	ITEM	REPOSITORY	CITY	COUNTRY	IMPRINT	CITY	COUNTRY	FIRST PUB	LAST PUB	AUTHORS	EDITORS	JOURNAL	V	I	VIA	NOTE	LINK	END	
T 320	320	1830	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	221,855.06"	"£	26,008.97"	"£	100,652.10"	CUST 4/25	"£	234,379"	"£	316,151"	xnp	"£	193,692"	"£	195,192"	Martin 140-1	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 322	322	1831	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	124,676.53"	"£	13,076.80"	"£	63,761.72"	CUST 4/26	"£	278,627"	"£	197,860"	xnp	"£	216,617"	"£	106,280"	Martin 140-1	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 324	324	1832	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	232,839.81"	"£	23,177.68"	"£	106,344.65"	CUST 4/27	"£	153,830"	"£	182,267"	xnp	"£	108,797"	"£	145,497"	Martin 140-1	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 326	326	1833	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	230,748.83"	"£	14,574.08"	"£	77,543.94"	CUST 4/28	"£	235,156"	"£	242,330"	xnp	"£	194,950"	"£	154,344"	Martin 140-1	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 328	328	1834	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	263,432.34"	"£	22,791.16"	"£	121,072.65"	CUST 4/29	"£	318,234"	"£	286,800"	xnp	"£	272,609"	"£	209,118"	Martin 140-1	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 330	330	1835	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	373,595.02"	"£	14,940.30"	"£	120,020.68"	CUST 4/30	"£	182,614"	"£	267,811"	xnp	"£	122,630"	"£	205,603"	Martin 140-1	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 332	332	1836	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	566,650.11"	"£	12,145.12"	"£	177,443.37"	CUST 4/31	"£	340,554"	"£	493,115"	xnp	"£	278,699"	"£	399,546"	Martin 140-1 / BB 1836 p 138	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 334	334	1837	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	445,820.30"	"£	15,803.75"	"£	186,656.78"	CUST 4/32	"£	369,623"	"£	345,305"	xnp	xnp	xnp	BB 1837 p 138	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 336	336	1838	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	474,219.43"	"£	23,260.89"	"£	167,204.97"	CUST 4/33	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 338	338	1839	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	589,182.61"	"£	31,510.97"	"£	154,219.32"	CUST 4/34	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 340	340	1840	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	650,920.85"	"£	48,761.29"	"£	143,728.28"	CUST 4/35	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 342	342	1841	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	910,242.05"	"£	46,579.78"	"£	134,832.98"	CUST 4/36	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 344	344	1842	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	864,502.40"	"£	37,749.65"	"£	92,546.08"	CUST 4/37	xnp	xnp	xnp	"£	414,103"	"£	864,502"	HCP 49	Exp Imp in official values	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 346	346	1843	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	730,757.09"	"£	34,849.78"	"£	132,439.33"	CUST 4/38	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 348	348	1844	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	883,141.59"	"£	47,823.44"	"£	138,743.67"	CUST 4/39	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 350	350	1845	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	774,242.28"	"£	45,973.25"	"£	189,453.66"	CUST 4/40	"£	273,074"	"£	281,850"	xnp	"£	194,129"	"£	239,337"	BB 45 p 158	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 352	352	1846	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	857,453.69"	"£	48,282.49"	"£	203,071.70"	CUST 4/41	"£	213,726"	xnp	xnp	xnp	xnp	CP 869 p 103	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 354	354	1847	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	1,208,494.07"	"£	44,309.67"	"£	242,160.13"	CUST 4/42	"£	281,459"	"£	309,792"	xnp	"£	212,040"	"£	269,364"	CP 1005 p 164 / CP 1126 p 269	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 356	356	1848	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	1,093,055.07"	"£	50,206.94"	"£	218,349.58"	CUST 4/43	"£	166,612"	"£	353,783"	xnp	"£	110,851"	"£	292,083"	CP 1126 p 269	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 358	358	1849	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	1,126,970.43"	"£	43,121.92"	"£	171,238.15"	CUST 4/44	"£	237,861"	"£	301,888"	xnp	xnp	xnp	CP 1539 p 48	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 360	360	1850	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	1,243,225.75"	"£	55,274.65"	"£	172,216.72"	CUST 4/45	"£	196,554"	"£	261,015"	xnp	"£	141,379"	"£	211,145"	CP 3508 / CP 1539 p 48	"Exp Imp of bullion, specie not specified"	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 362	362	1851	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	1,518,056.08"	"£	52,044.82"	"£	157,446.20"	CUST 4/46	"£	289,819"	"£	411,443"	xnp	"£	209,541"	"£	96,071"	CP 3508 / CP 1693 p 38	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 364	364	1852	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	886,657.54"	"£	70,750.66"	"£	188,325.58"	CUST 4/47	"£	262,112"	"£	391,223"	xnp	"£	109,695"	"£	340,908"	CP 3508	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 366	366	1853	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	357,340.45"	"£	51,659.14"	"£	115,488.53"	CUST 4/48	"£	198,186"	"£	345,377"	xnp	"£	120,762"	"£	276,520"	CP 3508	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 368	368	1854	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	241,764"	"£	452,313"	xnp	"£	152,411"	"£	384,640"	CP 3508	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 370	370	1855	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	1,143,942.00"	"£	48,357.00"	"£	219,736.00"	CUST 4/50	"£	245,486"	"£	462,591"	xnp	"£	159,969"	"£	391,527"	CP 3508	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 372	372	1856	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	254,994"	"£	446,649"	xnp	"£	160,659"	"£	357,153"	CP 3508	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 374	374	1857	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	268,691"	"£	440,271"	xnp	"£	169,927"	"£	329,052"	CP 3508	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 376	376	1858	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	207,908"	"£	380,377"	xnp	"£	121,934"	"£	286,612"	CP 3508	"< 1858, Exp exc re-Exp, Imp exc items not dutiable; CP 2711 p 7"	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 378	378	1859	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	175,203"	"£	288,161"	xnp	"£	101,595"	"£	183,113"	CP 3508	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 380	380	1860	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	200,869"	"£	315,918"	xnp	"£	128,081"	"£	224,065"	CP 3508	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 382	382	1861	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	231,744"	"£	292,576"	xnp	"£	149,887"	"£	214,688"	CP 3508	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 384	384	1862	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	211,358"	"£	356,390"	xnp	"£	108,843"	"£	210,379"	CP 3508 / C.2093	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 386	386	1863	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	265,752"	"£	390,644"	xnp	"£	147,809"	"£	235,205"	CP 3508 / C.2093	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 388	388	1864	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	291,144"	"£	373,197"	xnp	"£	196,373"	"£	218,131"	C.2093	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 390	390	1865	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	210,675"	"£	323,170"	xnp	"£	130,426"	"£	220,077"	C.2093	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 392	392	1866	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	169,033"	"£	277,156"	xnp	"£	107,734"	"£	169,013"	C.2093	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 394	394	1867	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	190,495"	"£	186,169"	xnp	"£	112,051"	"£	102,806"	C.2093	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 396	396	1868	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	177,684"	"£	203,659"	xnp	"£	105,100"	"£	115,482"	C.2093	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 398	398	1869	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	151,189"	"£	175,033"	xnp	"£	95,737"	"£	91,788"	C.2093	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 400	400	1870	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	184,338"	"£	171,988"	xnp	"£	131,348"	"£	79,925"	C.2093	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 402	402	1871	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	180,662"	"£	207,672"	xnp	"£	125,380"	"£	116,119"	C.2093	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 404	404	1872	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	167,809"	"£	203,560"	xnp	"£	113,574"	"£	105,898"	C.2093	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 406	406	1873	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	236,615"	"£	216,993"	xnp	"£	159,542"	"£	129,317"	C.2093	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 408	408	1874	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	178,398"	"£	240,628"	xnp	"£	98,301"	"£	134,655"	C.2093	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
T 410	410	1875	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	175,321"	"£	202,512"	xnp	"£	95,936"	"£	104,331"	C.2093	xnp	"BZD	876,603"	"BZD	1,012,560"	xnp	"BZD	475,179"	"BZD	521,653"	C.6160	xnp	###	
T 412	412	1876	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"£	163,403"	"£	206,420"	xnp	"£	99,946"	"£	127,547"	C.2093	xnp	"BZD	865,903"	"BZD	1,093,873"	xnp	"BZD	529,640"	"BZD	675,902"	C.6160	xnp	###	
T 414	414	1877	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"BZD	878,382"	"BZD	659,773"	xnp	"BZD	447,998"	"BZD	501,031"	C.6160	Exp exc Re	###	
T 416	416	1878	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"BZD	971,856"	"BZD	664,884"	xnp	"BZD	562,322"	"BZD	479,158"	C.6160	Exp exc Re	###	
T 418	418	1879	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"BZD	811,441"	"BZD	952,475"	xnp	"BZD	402,382"	"BZD	598,346"	C.6160	xnp	###	
T 420	420	1880	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"BZD	1,203,856"	"BZD	1,283,284"	xnp	"BZD	623,561"	"BZD	595,254"	C.6160	xnp	###	
T 422	422	1881	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"BZD	1,024,229"	"BZD	1,255,615"	xnp	"BZD	556,000"	"BZD	697,889"	C.6160	xnp	###	
