Series C 0—992 / Data on buccaneering or piratical activity in the Bay of Honduras from Spanish correspondence.
ID	NO	SER	CF	REL	EXT	START	STOP	PIR	DEF	IMG	FOL	NOTE	END	
E 1339	1339	0	0	0	Hos	xnp	10 Apr 1848	10 Apr 1848	Capture of Bacalar	Mayan forces capture Bacalar	Bacalar	xnp	"Venancio Pec, Juan Pablo Cocom, Teodoro Villanueva 5000 t 6000 men"	xnp	Royal Gazette [Hamilton] 21 23 2 = 6 Jun 1848 / Palladium and St. Lucia Free Press 11 515 3 = 17 Jun 1848	"R 28 [20 Apr 1848] / R 22B [22 Apr 1848] / R 25 [27 Apr, 9 May 1848]"	Burdon 3 106 / Dutt 31–33 / Rugeley W 162	"1846 Bac population = 6,078 inhabitant, 43 houses, 3 haciendas, 27 ranchos /v Dutt 32 /xxx /// 19 Feb 1848 Commandant of Bacalar to Sup. Seeks refuge for Bacalar at Punta Consejos /v Burdon 3 101 /R 28 / 24 Feb 1848 Sup to Commandant of Bacalar. Allows refuge /R 22B /// 4 Mar 1848 Detachment of c 30 men to R Hondo to protect mahogany cutters from Indians /v Burdon 3 103 /R 22B /// 4 May 1848 Removal of mahogany and logwood lying at ""Las Lagoon near a place called Saxan."" /R 22B [4 May 1848] / 5 Oct 1848 Comm of Bacalar notes 2,583 mahogany logs removed from Hondo by refugees without payment of necessary dues /v Burdon 3 112 /R 28 /// 21 May 1848 Gov of Jam despatches HMS Vixen 100 men of 1st WIR /R 30 /// < Jul 1848 Officer in command of Bac, Juan Pablo Cocom, killed /R 22B [12 Jul 1848] / Commercial agent for Hon at Bac appt to gain ""authentic intelligence"" and ""as a means of advising the Indians with a view of leading them to peaceful and industrial occupations” /v Dutt 37 /R 25 [8 Jul 1848] /// See account in Times-Picayune sn 2 = 6 May 1848 Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1223BCE5B718A166%40EANX-122420FF5A952530%402396154-1223E3D68D36CC18%401-123ADCECA25EC02B%40Later%2Bfrom%2BHonduras%2Band%2BYuc / See Capt Read account in Charleston Courier [SC] 46 13902 2 = 23 May 1848 Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A11A09312E50DDED0%40EANX-131862A61A664D00%402396171-1318142EE71C15C0%401-1390172BB03BF2B6%40From%2BBelize%252C%2BHonduras / See Belize Observer account to 14 Jun 1848 in Times-Picayune sn 2 = 27 Jun 1848 Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1223BCE5B718A166%40EANX-122422086A2CF770%402396206-1223E3D748B873D0%401-12407C4B06FE2F1D%40From%2BBelize%252C%2BHonduras /// See Hon letter 28 Apr 1848 in Commercial Advertiser [NYC] 51 2 = 18 May 1848 Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1044E924036998A0%40EANX-1405FB09F7E82A10%402396166-1405A6719492D0B0%401-1410927C35BE7EC0%40From%2BHonduras%2BAnd%2BYuc / Hon letter 16 Jun 1848 in Commercial Advertiser [NYC] 51 sn 1 = 6 Jul 1848 Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1044E924036998A0%40EANX-1406096E16F85348%402396215-1405A7CEF4BB2928%400-140A68FD835D7CE9%40Later%2BFrom%2BMexico /// FM HON—By an arrival at New Orleans the editors of the Picayune have received advices fm Belize to the 23d of Jun [1848]. ... The refugees fm Bacalar were still at Belize. It is said that their affairs are daily growing worse. They are now living on the proceeds of the sale of their jewelry and other valuables, and when the money thus realized is gone, they will be reduced to the brink of starvation. /Commercial Advertiser [NYC] 51 sn 2 = 17 Jul 1848 /// 2–3 May 1849 Bac retaken by Col José Dolores Cetina with 800 men / See account fm Hon Observer to 12 May 1849 in Times-Picayune Evening sn 2 = 21 May 1849 Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1223BCE5B718A166%40EANX-122435E91425AB48%402396534-1223E6E5A3E68570%401-123A56E9B628FEE6%40Late%2Bfrom%2BYuc--Capture%2Bof%2BBacalar / Hon letter 7 May 1849 in Philadelphia Inquirer sn 1 = 24 May 1849 Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A110C9BFA1F116650%40EANX-12EA351116EA8FD8%402396537-12E8838FC648F688%400-1314E154AE2DC322%40Yuc /// See Hon letter 15 Dec 1856 re Corozal T in New York Herald sn 2 = 15 Feb 1857 Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A11A050B7B120D3F8%40EANX-11ACD13FC5494198%402399361-11ACD13FF05BAF38%402-11ACD1408928D170%40Our%2BHonduras%2BCorrespondence"	np	np	np	np	np	np	###	
E 1341	1341	0	0	0	Con	xnp	14 Jul 1848	14 Jul 1848	2nd Rep of Yuc joins Mexico	xxx	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	np	np	np	np	np	np	###	
E 1343	1343	0	0	0	Con	xnp	25 Jul 1848	21 Feb 1849	Pub Mtg vs Chief Justice	"Public Meeting protests suspension of business of Grand Court, passes Memorial to Sec of State requesting removal of Chief Justice and Puisne Judges for attempt to cancel and annul Law prohibiting barristers, soliciters and attorneys from practicing in Settlement, partially resolved in favour of Pub Mtg"	Belize T	xnp	xnp	xnp	Palladium and St. Lucia Free Press 11 509 4 = 6 May 1848	LM D [25 Jun 1848]	Burdon 3 109	"21 Feb 1849 Sec of State opines Grand Court rests on no other foundation than usage, so new Rules should not be enforces. Cannot consent to removal of Chief Justice and Associates, they having acted under desire to improve efficiency of Tribunal. /v Burdon 3 116 /R 30 /// 26 Jan 1849 Pub Mtg. Memorial to Sec of State, 462 signature, protesting illegal trial and sentence of a citizen by Chief Justice, calling Pub Mtg's attention to action of Chief Justice in violating and setting at defiance laws of Hon. /v Burdon 3 115 /LM D /// 20 Jun 1849 Sec of State agrees expression used re Jurymen was unfortunate, but was used in private correspondence and unfairly communicated to Public. Recommends petition to Queen in Council if Jurymen feel Chief Justice has arbitrarily dispensed with trial by Jury /v Burdon 3 120 /R 30 /// 20 Jul 1849 Petition to Queen from Pub Mtg re Chief Justice unsuccessful, as Sec of State unable to advise enquiry /v Burdon 3 121 /R 30 /// 19 Jan 1850 Gov of Jam to Sup. Directs him refuse assent to any alteration in salaries. /v Burdon 3 129 /R 30 /// Correspondence of Picayune. BELIZE, Hon, July 16, 1850. Eds. Pic.— ... The citizens are still at war with the Chief Justice, and will be satisfied with nothing short of his recall. ... B.A.G. /Times-Picayune 14 15 2 = 31 Jul 1850 / See Hon Watchman account to 6 Jul 1850 in Times-Picayune sn 2 = 3 Aug 1850 Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1223BCE5B718A166%40EANX-122476A0717312A8%402396973-1224225BB91D9500%401-139CCC6EF5385A1F%40From%2BCentral%2BAmerica /// Affairs in Brit Hon. A house of Mr Temple, Chief Justice, at Moho Kay, has been pulled down by a mob, who were instigated by a Mr. Farquharson's suspension fm the office of Clerk of Records, at Mr. Temple's suggestion. Mr Farquharson, at the end of a year, has had his post restored to him. ... /Philadelphia Inquirer 44 12 1 = 14 Jan 1851"	np	np	np	np	np	np	###	
E 1345	1345	0	0	0	Con	xnp	1 Jan 1849	30 Dec 1849	Proclamation of Juan de la Cruz	"Mayan Cruso’ob state of The Cross est in present-day Quintana Roo, Mexico"	Xocén	xnp	xnp	xnp	xnp	xnp	Reed xxx	9 Oct 1849 Venancio Pec and Florentino Chan demand Mayan state recognition of Gov Miguel Barbachano /xxx	np	np	np	np	np	np	###	
E 1347	1347	0	0	0	Con	xnp	24 Feb 1849	xxx	Pub Mtg vs Civil Ser	"Public Meeting withholds salaries of Chief Justice, Attorney General, Sergeant of Police, Police Constable of Punta Gorda, and reduces salaries of various other Civil Servants"	Belize T	xnp	xnp	xnp	xnp	R 20 [24 Feb 1849]	Burdon 3 117	"Possibly see Antigua Observer 2 40 783 3 = 23 May 1850 Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANACN&docref=image/v2%3A145EB25876597DEA%40EANACN-14BF38A1704D0938%402396901-14BEDE6AF02B4C80%400 / Royal Gazette [Hamilton] 23 48 2 = 26 Nov 1850 Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANACN&docref=image/v2%3A145EB409234A954C%40EANACN-14995E8A00E28060%402397088-14995406B0A61618%401-14995406B0A61618%40 /// 9 Apr 1849 Sup disallows Acts for abolition of offices of Chief Justice, AG, Private Sec of Sup /v Burdon 3 /R 20 /// 11 Jul 1849 Sup to Grey. Informs Pub Mtg did not provide for Magistrate and 2 policement for [Bacalar refugees in] Consejo, /v Burdon 3 /R 31 /// 10 Aug 1849 Sup to Grey. ""Your Excellency will perceive, notwithstanding, by the minutes now forwarded, that the Public Meeting have endeavoured to withhold the salaries of the Chief Justice, of the Attorney General, and of the Private Secretary, and have deducted from 16 to 17 per cent from the salaries of various other public officers. They have attempted to enforce these reductions by passing a Bill enacting a scale of dties inadequate to provide for the payment even of the charges fixed by local enactment of account of salaries."" /v Burdon 3 122 /R 31 /// 2 Nov 1849. Pub Treasurer reports no money in Public Chest to pay salaries of public officials, regrets Pub Mtg granted 3 month credit to Merchants for payment of duties /v Burdon 3 126 /R 32A /// 9 Aug 1850 Sup to Gov of Jam. On Pub Mtg bill re AG, reports ""The object of the meeting in keeping down the provision for an Attorney General to starving point is doubtless to force the Superintendent to employ one of the petty practitioners of the place."" States there is scarcely a single act in Pub Mtg not based on self-interested motivees. /v Burdon 3 138 /R 31 /// Possibly see, CORRESPONDENCE OF THE PICAYUNE, BELIZE, HON, April 7, 1849. ... Our commercial affairs remain in the same gloomy state, trade nearly suspended, and no cash. Many of our most respectable and intelligent citizens lay all blame to the HM Govt, and some openly declare they anticipate with pleasure the day when all political connection with Eng and her colonies will be dissolved. Yours, &c. /Times-Picayune sn 2 = 27 Apr 1849"	np	np	np	np	np	np	###	
E 1349	1349	0	0	0	Con	xnp	1 Aug 1849	30 Aug 1849	Admiralty Offences Act 1849	xxx	xnp	xnp	xnp	xnp	xnp	xnp	Mongey 80	"1848 Sup Ct. Piracy case against 3 Sp brought, sent to Jam on Sup Ct's lack of admiralty jurisdiction / < Oct 1850. Intel re passage of Admiralty Offences Act 1849 reaches Hon fm Jam; ship bringing intel also brings 3 Sp charged in Hon with piracy in 1848 /v Mongey 80 /RCS 268/3 [Sup Ct Oct 1850]"	np	np	np	np	np	np	###	
E 1351	1351	0	0	0	Con	xnp	15 Jan 1850	28 Jan 1850	Pub Mtg abolishes Militia	"Public Meeting pass ""Act to raise and maintain a Militia Force,"" abolishing Prince Regent’s Royal Honduras Militia"	Belize T	xnp	xnp	xnp	xnp	R 31 [10 Apr 1850]	Burdon 3 131	"Feb 1855 Leg Assy authorise sale of all militia clothing, arms, accoutrements, and refused to provide of a local militia /v Burdon 3 185 /R 55 [10 Oct 1855]"	np	np	np	np	np	np	###	
E 1353	1353	0	0	0	Con	Treaty	19 Apr 1850	19 Apr 1850	Clayton–Bulwer Treaty	xxx	Washington	xnp	John M. Clayton	Henry Lytton Bulwer	xnp	xnp	Burdon 3 132 / Lujan 4 217–218	21 Jan 1850 Gov of Jam to Sup. US try to compel GB to deliver Grey Town to Nicaragua /v Burdon 3 129 /R 35 [21 Jan 1850]	np	np	np	np	np	np	###	
E 1355	1355	0	0	0	Fin	xnp	1 Jun 1850	9 Jul 1850	Belgian arrivals	Group of 130 Belgian or German emigrants settle Moho R	Moho R	xnp	Mr Utrecht 130 emigrants	xnp	Royal Gazette [Hamilton] 23 36 3 = 3 Sep 1850	xnp	xnp	xnp	np	np	np	np	np	np	###	
E 1357	1357	0	0	0	Con	xnp	1 Jul 1850	6 Mar 1852	Sovereignty Memorials	"Principal Inhabitants, inc American Consul, request an arrangement with Spain for determinately settling all pending questions respecting sovereignty and territorial rights of GB in Hon, finally referred to Board of Trade"	Belize T	xnp	xnp	xnp	xnp	"R 31 [11 Jul 1850, 19 Apr, 4 Jul, 6 Sep 1851] / R 37 [29 Nov 1850, 2 Oct 1851] / R 40 [20 Jan 1851] / R 20 [23 Jan 1851] / R 36 [16 Apr 1851] / R 41 [6 Mar 1852] / CO 884/1/18 ff 67–98"	Burdon 3 136	"See Jan or Feb 1852 Papers submitted by Earl Grey CO 884/1/18 Link: http://www.archivesdirect.amdigital.co.uk.ezp-prod1.hul.harvard.edu/Documents/Details/CO%20884_1 /// Possibly see Antigua Herald and Gazette 19 32 1 = 24 Aug 1850 [New Series] Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANACN&docref=image/v2%3A145E5510EC0F342F%40EANACN-14B74A0A487B5F18%402396994-14B744957AE92958%400-14B744957AE92958%40 / Fm Hon. We have received files of Hon papers to 26th ult. [Apr 1851]. There is little news. The subject of a new Constitution has been engaging public attention for the last three or four weeks—and on the 7th [May 1851], several propositions were adopted and passed, as the basis on which it is to be framed. ... /Philadelphia Inquirer 44 120 1 = 20 May 1851 /// 29 Nov 1850 Sec of State states Gov would readily consider any definite proposal by Settlers [for conversion of Hon Settlement to Colony], but that the ""power of dissolution in the Crown would be regarded as an indispensable element of an improved system [ie constitution]."" /v Burdon 3 139 /R 37 /// 20 Jan 1851 Sup to Petitioners. Informs that Gov of Jam advises any plan submitted for formation of a Leg Assy [in proposed Colony of Hon] be on principles analogous to British Model and emanate from general meeting of inhabitants. /v Burdon 3 141 /R 40 /// 23 Jan 1851 Pub Mtg. Chairman and two members appointed to convene pub mtg to draw up and submit definite plan for improving political constitution of colony. /R 20 /// 16 Apr 1851 Chairman to Sup. Submits ""the humble petition of the inhabitants of Honduras the subjects of HM"" asking that Settlemetn be declared Colony. /R 36 / 19 Apr 1851 Sup to Gov of Jam. Transmits petition of 15 resolutions re conversion of Settlement to Colony. /v Burdon 3 144 /R 31 / 4 Jul 1851 Sup to Gov of Jam. Re proposed constitution. Considers more satisfactory wholly elected Leg Council than only elected minority. ... /v Burdon 3 146 /R 31 /// 7 Jan 1851 Sec of State states he is not yet ready for question of change in Hon constitution be brought before Pub Mtg. /v Burdon 3 152 /R 37 /// BELIZE, HON, Feb. 1, 1852. Eds. Pic.— ... The Leg Assy has been in session. They reeived a very gracious, and (if length can make it so), good message, of forty-two pages, closely written foolscap, fm HM Sup, in which he talks about evverything and recommends nothing; but tells the Assembly what should be done; and promises to aid, assist and apporve what they may do tending to benefit the settlement. The meeting, astoinded with the length of the message, at once adjourned in order that it might be printed, so that each member might have a copy to study, meditate and calculate on; for you must understand this Assembly has a fearful forboding that HM Sup has his mind bent on getting the purse and sword in his own hand. ... /Times-Picayune Evening sn 2 = 10 Mar 1852 /// BELIZE, Hon., March 21, 1852. ... I had the satisfaction to see the Pub Mtg organized at its last session in Jan, and listening to their debates; and I must confess, I saw nothing to raise my estimation of British colonial legislation. It seemed to be a confused, desultory conversation, and little or Parliamentary usages and dignity seemed to pervade the body. The members were composed of all castes, fm white to black. The governor's message was exceedingly laconic, only embracing about forty pages of foolscap, to explain and illustrate various important topics of the settlement. ... /Evening Post [NYC] 51 4 = 14 Apr 1852 Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A10945F2563DD7908%40EANX-1408949CABAE30A0%402397593-1406A24E85C65138%403-141191824286583D%40From%2BHonduras"	np	np	np	np	np	np	###	
E 1359	1359	0	0	0	Con	xnp	1 Jan 1851	30 Dec 1851	St Mary’s Church est	"Modest, wooden Anglican church built and dedicated to St. Mary the Virgin"	Belize T	xnp	xnp	xnp	xnp	Hon Hnd 1892–93 xxx	Rushton 59	"1850 Pub Mtg acquires lot north of courthouse on Belize R and temporary building erected for Presbyterian Church of Scotland / Jan 1852 Revd Arthur of Stewarton, Scotland arrives to take charge of the Kirk /v Rushton 59 /Hon Hnd 1892–93 165 /// Though see, 19 Jun 1847 Col Fancourt to Gov Grey. That portion of the town of Belize which is situated on the north side of the river, has onl recently constituted a separate cure; and the church and district are to be called St. Mary's. The Rev. Joseph Gregg has been recently appointed Settlement Curate of St. Mary's. ... A house has been licensed in St. Mary's District, where Divine Service will be performed until the new church can be completed /CO 884/1/18 f 54"	np	np	np	np	np	np	###	
E 1361	1361	0	0	0	Con	xnp	5 Feb 1851	5 Feb 1851	Pub Mtg expands religious freedom	Public Meeting passes Act enabling dissenting ministers to officiate interment of deceased within public burial ground at Yarborough 	Belize T	xnp	xnp	xnp	xnp	R 20 [5 Feb 1851]	Burdon 3 xxx	"30 Sep 1850 Wesleyan, Baptist and Presbyterian Ministers to Sup. Pray all Christian denominations be allowed to bury their dead in the common burial ground, maing use of such ceremonies as commonly observed by them. /v Burdon 3 139 /R 20 /// 6 Dec 1850 Wesleyan, Baptist Missionaries to Sup. Re. AG opinion as to invalidity of marriages performed other than by Church of England, request matter brought under consideration of HM Gov. /v Burdon 3 140 /R 36 /// 26 Jan 1852 Pub Mtg extends interment rights to Roman Catholic priests /v Burdon 3 153 /R 20"	np	np	np	np	np	np	###	
