ID	NO	LOSSY	INVASN	SIEGE	SER 0	SER 1	START	STOP	NAME	DESC	PLACE	SP	NON—SP 0	NON—SP 1	PRESS	CF	VIA	NOTE	LOSS 0	LOSS 1	LOSS 2	LOSS 3	LOSS 4	LOSS 5	END	
E 174	174	1	0	xxx	Hos	xnp	10 Mar 1733	10 Mar 1733	xnp	Sp surprise Fleet	xnp	xnp	xnp	xnp	Parker’s Penny Post 1294 2 / Parker’s Penny Post 1295 3	xnp	xnp	"LONDON, Aug 8th [1733]. ... Three of the four ships mention'd in out last to have been taken on the 10th of March last in the Bay of Honduras by the Spanish Guarda Costas, are the Islington, the Defiance, and the Somerset, all belonging to Bristol; the Merchants of which City have received a Confirmation of their Capture. /Parker’s Penny Post 1295 3"	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 176	176	1	0	xxx	Hos	xnp	1 Dec 1733	30 Jan 1734	xnp	Sp surprise Fleet	xnp	xnp	Capt Underwood of Bos	xnp	Boston News-Letter 1615 2 = 30 Jan 1735	xnp	xnp	"BOSTON, Jan 30 [1735]. Yesterday arrived Capt Collins in a Sloop from Jam, 38 Days Passage, ... Capt. Underwood of this Town who was taken by the Sp in the Bay of Honduras, about 13 Months ago, having with much Difficulty got his Liberty, is come Passenger in this Sloop, ... /Boston News-Letter 1615 2 = 30 Jan 1735"	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 178	178	1	1	xxx	Hos	xnp	10 Mar 1734	30 Mar 1734	xnp	One Yucatan naval campaign against Settlement	xnp	Gov Juan Francisco Fernández de Sabariego 1 Goleta 143 men	xnp	xnp	xnp	xnp	Antochiw 7 / Ancona 2 422–424 / Molina 3 194	"28 Eng prisoners given in Molina 3 194 /// Possibly see “Annapolis, July 26 [1734]. Capt Price, in the sloop Becky, belonging to Samuel Chew, jun. Esq; of Maryland, ... on his Passage home in the Windward Passage between Cape St. Antonio, and Cape Cootach, was taken by two Sp Men of War of 60 Guns each, on the 7th of December, 1733, and carried to La Vera de Cruz, where they detained him till the 26th of May, 1734, ... Some small Time before he left La Vera de Cruz, Two Captains of Sloops, belonging to New-York, viz. Capt. Wyatt and Capt. Sybrandt, were brought Prisoners there. They were taken by a Sp Guard de la Coast out of the Bay of Honduras; an their Sloops taken from them, and condemned. Capt Price arrived in Wye-River, the 24th Instant, and gives us the above Account.” /American Weekly Mercury [Philadelphia] 762 3 = 8 Aug 1734 /// BOSTON, Aug. 15 [1734]. We also hear by Capt. Breed, that the Spaniards have lately taken several Vessels in the Bay of Hon, one of which, viz a Sloop belonging to Jam, made a stout Resistance for a long Time, and did the Sp much Damage, but was at last forced to submit. /American Weekly Mercury [Philadelphia] 765 3 = 29 Aug 1734"	xnp	128 Eng crew	xnp	"4 Balandras w cargo [cargo = valor 2,205 pesos]"	xnp	xnp	###	
E 180	180	1	0	xxx	Met	Storm	1 Jun 1734	30 Nov 1734	xnp	One or more hurricanes or tropical storms pass near or land on Hon	Turneffe	xnp	xnp	xnp	xnp	Schmitt [Supp 1]	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 182	182	1	0	xxx	Hos	xnp	1 Sep 1734	30 Sep 1734	xnp	Sp or buccaneers or privateers surprise Fleet or unknown sloop	xnp	xnp	Capt William Downs	xnp	New-York Weekly Journal 54 3 = 11 Nov 1734	xnp	xnp	"Possibly privateer Capt Pedro Jácome Podio 1 Balandra 76 men, set of 19 Jul 1734 fm Campeachy /v Molina 3 195 /// BOSTON, Oct. 10 [1734]. Yesterday arrived here Capt. Way from the Bay of Hon, by whom we learn, That he was inform'd by a Man that came over from the old River by Land, wo or three Days before he sail'd, that a Sloop belonging to this Place, William Downs Master, was taken there by the Spaniards, ... /Boston News-Letter 1601 2 = 10 Oct 1734"	xnp	xnp	xnp	1 sloop taken min	xnp	xnp	###	
E 184	184	1	0	xxx	Hos	xnp	28 Sep 1734	11 Oct 1734	xnp	"Sp surprise Fleet, after which they engage"	xnp	3 PA or Priv 120 men 2 PA 2 Sloops	"Capt Ephraim Higgins, Capt Richard Dursey of RI, Capt Edmonds of Bos"	xnp	New-York Weekly Journal 68 4 = 24 Feb 1734	xnp	xnp	"Dursey Ship = Pappilion /// Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1036CD36DBC06A78%40EANX-1062A4990A846547%402354445-1062A4994FEC40B0%403-1062A499C3EB84FF%40Newport%252C%2BJan.%2B1734-5 /// BOSTON [24 Feb 1735]. Capt. Dursey is arrived at Newport from the Bay of Honduras to the great Joy of the Traders there ... We hear he set the Spaniards at Liberty after he had passed the Gulph of Florida. One of the Sloops from Honduras, Benjamin Smith Master, came Yesterday into the Port of Boston. /Boston Gazette 790 4 = 24 Feb 1735 /// BOSTON 24 Feb [1735]. We hear from RI, That the beginning of last Week Capt. Dursey and another Vessel belonging to that Place arrived there from the Bay of Hon, and that the other Vessels which came out with him were daily expected. 'Tis said Capt. Dursey brought the Sp Sloop which he took in the Bay as far as the Mouth of the Gulf, and then civilly dismiss'd her; bu the Sp was so uncivil as to follow the Fleet for a considerable Time, in hopes no doubt of taking some of them, til Capt. Dursey fired at him and obliged him to leave off the Chase. Yesterday arrived here Capt. Smith from the Bay of Hon, who came out in Company with Capt. Dursey and other; he says they left 9 Sail in the Bay, one of which was Capt. Way of this Town, and that two others went in as they came out. 'Tis said Provisions are very scarce and dear in the Bay. /Weekly Rehearsal [Boston] 178 2 = 24 Feb 1735"	xnp	xnp	xnp	"1 taken, then liberated / 1 prev taken, then liberated / 1 Flat prey taken, then liberated"	xnp	xnp	###	
E 186	186	1	1	xxx	Hos	xnp	1 Oct 1734	30 Oct 1734	Miskito Raids	"Mos allies, possibly with Baymen’s aid, raid unknown number of Sp or Ma towns or hamlets in Peten or Sp Hon or N Yuc"	xnp	xnp	Mos allies	xnp	xnp	"MEXICO,1083,L.54 ff 493v—496r"	Barke B 125 fn 431	"Sp ambassador in Lon in 1734, Conde de Montijo, accused Eng in Jam of instigating Mos incursions and protecting raiders in exchange for slaves furnished by the Indians. They had even carried off an entire Indian nation from the province of Campeachy. /v Sorsby 11 /CO 324/36 f 490"	xnp	xxx Ma Sp prisoners taken	xnp	xnp	xxx towns or hamlets sacked	xnp	###	
E 188	188	1	0	xxx	Hos	xnp	1 Nov 1734	30 Nov 1734	xnp	Sp or buccaneers or privateers surprise unknown fly boat	xnp	xnp	xnp	xnp	General Evening Post [Lon] 203 2 = 16–18 Jan 1735	xnp	xnp	"LONDON, Jan. 18 [1735]. The Dutchess of Portland, Capt Bird, which arrived in the Downs the 16th Inst. fm Campechy, left that Place the 5th of Nov. last, ... By Her we are informed that a large Dutch Flyboat loaded with Logwood at Honduras for Holland, was there burnt and destroy'd. /General Evening Post 203"	xnp	xnp	xnp	1 lg loaded fly boat burnt	xnp	xnp	###	
E 190	190	1	0	xxx	Hos	xnp	1 Oct 1735	30 Oct 1735	xnp	Sp surprise Fleet	xnp	2 PA	"Capt Bond of Bos, Capt Smith of Jam, Capt Wickham of RI, Capt Pitman of RI, Col Cranston of RI"	xnp	New-York Weekly Journal 111 3 / Dublin Evening Post 4 67 50	xnp	xnp	"LONDON, Feb 17, 19 and 21 [1736]. ... They write from Boston in NE that the Sp Priv had taken 4 Eng Ships, some distance from Honduras, about the beginning of November last [1735], but as these Ships are supposed to have been concerned in some clandestine Trade, this behaviour of the Sp is not looked upon as an effect of their Enmity to GB for treating them as they have done. /Dublin Evening Post 4 67 50 /// BOSTON, Dec 11 [1735]. Last Tuesday arrived here Capt. Carr in a Brig from the Old R in the Bay of Hon, in 28 Days, by whom we have Advice, That the latter end of October last, Two Sp PA took Capt. Bond of this Place in his small Craft, but soon after put him and his Men ashore, and then cape upon three other Eng Vessels at the New R and took them, viz. one Capt. Smith of Jam, Capt. Wickham and Capt. Pitman of RI; upon which the Commodore, Col. Cranston of RI, presently pursu'd after them, and rescued Capt. Wickham and his Vessel out of their Hands; but Capt Pitman they carried clear off. /Boston News-Letter 1660 2 = 11 Dec 1735"	xnp	xnp	xnp	4 taken / 3 then liberated	xnp	xnp	###	
E 192	192	1	0	xxx	Hos	xnp	1 Mar 1736	30 Mar 1736	xnp	"Sp surprise Fleet or vice versa, and an engagement or skirmish occurs"	xnp	"Capt del Petro Polla, Philip Ackling"	"Capt Woodberry, Capt Willis of Jam, John Davis"	xnp	London Evening Post 1338 2 / Boston Evening-Post 81 2	xnp	xnp	"Newport, Rhode Island. Feb. 21. ... A Sloop was seized there said to be taken from the English by the Spaniards some Time since in the Bay of Honduras, putting into Charstown (for Necessaries) and the Men all confined. /Boston Evening-Post 81 /// They write from Honduras, by the Way of Rhode Island, that a small Sloop belonging to Jam had lately taken on that Coast a Spanish Sloop, after having kill'd eight Spaniards in the Engagement; that the rest of the Crew were made Prisoners, one of whom proving a remarkable Man, and had been nine Years a Pilot amongst them, they immediately took his Head from his Shoulders, and sent it as a Present to Jam. The same Letters add, that Capt. Woodberry, who was lately taken by the Spaniards, having been with them some Time, rose upon them and kill'd several and made his Escape. His Vessel during his Confinement was cast away. /London Evening Post 1338 /// BOSTON, Feb 4 [1736]. We have Advice by a Letter frot eh Bay of Hon via RI, That a Sloop belonging to Jam, has lately taken a Sp Sloop, and kill'd 8 Sp in the Engagement, and took a Sp in her that had been nine Years a noted Pilot among them, whose Head they took frmo his Shoulders, and sent the same as a Present to Jam. The same Letter informs, That Capt. Woodbury had been taken by the Sp, but after he had been some time with them, he rose upon them and kill'd several; but his Vessel is since cast-away. /Boston News-Letter 1672 2 = 4 Mar 1736 /// BOSTON Mar 8 [1736]. By Mr. Moore, a Mate of a Vessel who lately arrived from the Bay of Hon at RI, w are informed, That Capt. Willis in a Sloop belonging to Jam, had lately taken a Sp Sloop commanded by Del Petro Polla, a Sp, and that in the Engagement eight of Polla's Men were killed, and one of Capt. Willis's Men, named John Davis, a Bayman. That Philip Ackling, a noted Pilot in the Bay, was one of the Eight killed on board the Sp; whose Head was cut off and sent to Jam. That Capt. Willis with his Sloop, and Benjamin Eggleston in a Sloop from Boston, fearing the Consequence of their staying longer in the Bay, sail'd together for Jam; Eggleston having on board only 9 Tons of Logwood. Capt. Willis burnt the Sp Sloop, and gave a Craft to four Sp that had been taken at New River. That Capt. Woodbury had been taken by Ridgedore, a Sp, and having cast away the Vessel on Glover's Reeff, he rose upon the Spaniards, and killed several of them. And the Sloop commanded by Capt. Andrew Gallaway was also cast-away on the South four Key, in a hard Gale of Wind. /Boston Post-Boy 69 3 = 8 Mar 1736 /// BOSTON [18 Mar 1736]. Yesterday arrived here Capt. Gorham from the Bay of Hon, by Letter in whom we have Advice, That Capt. Way arrived there the 3d of Feb last, after a Passage of 25 Days from this Place : The News we lately had concerning the Sp Pedro Poliver's being taken by Capt. Willis of Jam, as also of Philip Acklin's Head being cut off and sent to Jam, is therein confirm'd. ... The Letters add, That since Pedro's Sloop has been burnt they [Baymen, Fleet] are in no Fear of being taken by the Sp. That by Reason of the violent North Winds which continued a Fortnight together, they cannot get up to the New-River, nor bring the Wood down to load, so that it was then very scarce. ... /Boston News-Letter 1673 1 = 18 Mar 1736"	1 pilot beheaded 8 killed	all crew imprisoned	xnp	1 sm sloop of Jam taken	xnp	xnp	###	
E 194	194	1	0	xxx	Hos	xnp	1 Jul 1736	22 Nov 1736	xnp	Sp surprise Fleet	xnp	xnp	xnp	xnp	Virginia Gazette 84 3 = 10 Mar 1737	xnp	xnp	"LONDON, November 22 [1736]. Private Letters from Carolina advise, that the Spaniards at the Bay of Hon, had taken several Vessels that were getting Logwood there, belonging to Boston, Philadelphia, and other Places. /Virginia Gazette 84"	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 196	196	1	0	xxx	Hos	xnp	19 Jan 1737	19 Jan 1737	xnp	Sp surprise Fleet	Old	xnp	xnp	xnp	xnp	"MEXICO,3099 exp 3 ff 40r—65r [a 19 sep 1737]"	Barke H 56—57 fn 190	"Possibly expedition or flotilla sent fm Campeachy in 1737 by Alcalde Nicolás Mechano /v Molina 3 198–199 /// Possibly see “Newport, RI Feb 21 [1737]. A Sloop was seized there [Charlestown,] said to be taken from the English by the Sp some Time since in the Bay of Hon, putting into Charlestown (for Necessaries) and the Men [were] all confined.” /Boston Evening-Post 81 2 = 28 Feb 1737"	xnp	6 Eng 3 Neg imprisoned	xnp	15 Craft + sev Flats + sev sm Craft	xnp	xnp	###	
E 198	198	1	0	xxx	Hos	xnp	26 Apr 1737	26 Apr 1737	xnp	Sp surprise Fleet	Old	1 MW 1 Galley 5 PA 500 t 600 men	"Capt Ralph Harle, John Ray, Capt Blackadore, Capt Hall, Capt Bennet"	xnp	New-York Weekly Journal 203 3 / New-York Weekly Journal 205 2	xnp	xnp	"Possibly expedition or flotilla sent fm Campeachy in 1737 by Alcalde Nicolás Mechano /v Molina 3 198–199 /// PHILADELPHIA, June 2 [1737]. Sunday Night last arrived Capt. Hogg from Barbadoes, who spoke with a Sloop at Sea, that inform'd him the Spaniards had lately taken the Bay of Hon, with all the Vessels that were there getting Logwood. The great Ship Harle, which was here with Palatines last Year, commanded by Capt. Ralph Harle, fought 24 Hours under the Condut of the second Mate, (the Captain and Chief Mate being dead before) and was not taken till the second Mate was kill'd. The said Sloop had a few Sp on board, which she broguth away with her when she made her Escape. /Pennsylvania Gazette 442 3 = 2 Jun 1737 /// BOSTON [6 Jun 1737]. Yesterday Capt. Crowningshield arrived here form Lon. A few Days since he met at Sea Capt. Blackador of this Place from the Bay of Honduras, who told him, that two Sp Men of War had been in the Bay, and taken a Bristol Ship and a Loner of 300 Tons and 20 Guns, with upwards of Twenty other Vessels, and that he (Blackador) narrowly escaped without a Stick of Wood on board. /Boston Evening-Post 95 2 = 6 Jun 1737 /// BOSTON [6 Jun 1737]. Yesterday arrived Capt. Croningfield from Lon. ... We have it reported that the Sp have taken at the Bay of Hon Twenty eight Sail of Vessels and that Capt. Blackadore is return'd from thence and got clear of 'em, but without a stick of Logwood. /Boston Gazette 908 2 = 6 Jun 1737 /// Philadelphia, June 2 [1737]. On Sunday Evening last Capt. Hogg arrived here form Barbados, who informs us, that in the Lat. of 35:00, and distance from the Land 50 Leagues, he spoke with a Sloop whcih had been 26 Days fromt he Bay of Honduras, who told him, that the said Bay had been attack'd and swept by a Sp Brig. Galley and other smaller Vessels; and that after a long and smart Fight, the Hearle-Frigate of Lon, and a Ship belonging to Bristol, and several Vessels belonging to Boston, were all taken by the Sp. Capt. Hearle of the Hearle Frigate, died in the Bay before the Action. /Boston Evening-Post 96 2 = 13 Jun 1737 /// See Harle Frig account of engagement in Boston Evening-Post 107 1 = 29 Aug 1737 Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C792E64CF650%40EANX-1089C8A3060C9D50%402355727-1089C8A30E0B61F8%400-1089C8A359C1E710%40Boston / New-York Weekly Journal 203 3 = 26 Sep 1737 Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1036CD36DBC06A78%40EANX-1062A42C68C61774%402355755-1062A42CA2337550%402-1062A42D243B4484%40Boston%252C%2BSeptember%2B12 / Boston Evening-Post 109 2 = 12 Sep 1737 Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C792E64CF650%40EANX-1089C8A4CB62FE48%402355741-1089C8A50964ADA8-1089C8A597008108 / See Harl Mate account in Stamford Mercury 267 2 = 4 Aug 1737 Link: https://link-gale-com.ezp-prod1.hul.harvard.edu/apps/doc/JA3230574541/BNCN?u=camb55135&sid=bookmark-BNCN&xid=316b1c72 /// BOSTON [8 May 1738] On Sunday in the Afternoon, died, after a tedious Indisposition, at his Lodgings at Islington, Capt. Richard Harle, an eminent Italian Merchant, who had been Commander of Ships to most Parts of the Worls; but the Losses which he had suffer'd by the Sp Depradations, particularly th eLoss of the Harle Frig, a Ship of 400 Tons, ... 'tis thought has, in some Measure, shortened his Days. /Boston Evening-Post 143 1 = 8 May 1738 Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1089C792E64CF650%40EANX-1089C8C514F7FB20%402355979-1089C8C51D0B45B0%400-1089C8C55A51FDC8%40Lon%252C%2BJan.%2B24 /// Possibly see, LONDON, Aug. 6 [1737]. By Letters fm NE we hear, that the Navigation of the Bay of Hon is very safe, there being 17 Pettiaugers of Muscato Men continually cruising about the Coast, so that the Sp durst not attempt to come near it. /Stamford Mercury [UK] 268 2 = 11 Aug 1737"	xnp	xnp	xnp	"taken a sloop or two [min] = 6 or 7 smaller vessels taken / 1 sloop deserted in fight, taken"	burnt abundance of wood landed at cayes	xnp	###	
