ID	NO	PRIM	COLL	TYPE	AID	NAME 0	CITED	START 0	STOP 0	SIZE	UNITS	NAME 1	NAME 2	PLACE 0	PLACE 1	DESC 0	PLACE 2	PLACE 3	START 1	STOP 1	NAME 3	NAME 4	NAME 5	VOL	ISS	VIA	FAID	DESC 1	NOTE	LINK	END	
S 1326	1326	0	0	P	Sharer	xnp	0	np	np	1	vols	The Ancient Maya	np	np	np	Stanford University Press	Stanford	USA	1946	np	"S. G. Morley, R. J. Sharer"	np	np	np	np	Graham 409	http://gw.worldcat.org.proxygw.wrlc.org/oclc/535215	"xxxii, 520 pages : illustrations, maps ; 24 cm"	"6th ed = [Stanford Calif., Stanford U Press, 2006] OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/57577446"	6th ed: file:///Users/angelnavidad/Downloads/Robert%20J.%20Sharer_%20Loa%20P.%20Traxler%20-%20The%20Ancient%20Maya-Stanford%20University%20Press%20(2006).pdf	###	
S 1328	1328	1	0	P	Burns	xnp	0	xxx	xxx	1	vols	Colonial Civil Servant	np	np	np	George Allen & Unwin	London	UK	1949	np	A. Burns	xnp	np	np	np	Swan 21	http://gw.worldcat.org.proxygw.wrlc.org/oclc/503418	339 pages; 8vo	xnp	xxx	###	
S 1330	1330	0	0	P	Caiger H	Caiger	0	np	np	1	vols	Honduras Ahoy! The Church at Work in Central America	np	np	np	Society for the Propagation of the Gospel in Foreign Parts	London	UK	1949	np	S. L. Caiger	np	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1658754	46 pages : illustrations ; 19 cm	xnp	https://archive.org/details/hondurasahoychur00caiggua/page/n1/mode/2up	###	
S 1332	1332	0	0	P	Cline	xnp	0	np	np	1	vols	Related Studies in Early 19th. Century Yucatan	np	np	np	University of Chicago Library	Chicago	USA	1950	np	H. F. Cline	np	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/5422813	1 volume (various pagings) : illustrations ; 28 cm	= vol 32 series *Microfilm collection of manuscripts on Middle American cultural anthropology*	https://www.lib.uchicago.edu/mca/	###	
S 1334	1334	0	0	P	Caiger B	Caiger	0	np	np	1	vols	"British Honduras, Past and Present"	np	np	np	George Allen & Unwin	London	UK	1951	np	S. L. Caiger	np	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1261647	240 pages : maps ; 22 cm	xnp	xnp	###	
S 1336	1336	0	0	P	Calderon H	Calderon 2	0	np	np	1	vols	Historia de las fortificaciones en Nueva España	np	np	np	Escuela de Estudios Hispano-Americanos	Seville	Spain	1953	np	J. A. Calderón Quijano	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/252225264	"xxxvi, 334 pages illustrations, facsimiles, maps, plans 23 cm"	= vol 60 series *Publicaciones de la Escuela de Estudios Hispano-Americanos de Sevilla*	http://hdl.handle.net/10261/248189	###	
S 1338	1338	0	0	P	Peres S	Peres V 2	0	np	np	1	vols	Santo Tomás de Castilla : Apuntes para la historia de las colonizaciones en la costa atlántica	np	np	np	Tipografía nacional	Guatemala	Guatemala	1956	np	P. Pérez Valenzuela	np	np	np	np	np	http://gw.worldcat.org.proxygw.wrlc.org/oclc/2485024	259 pages 23 cm	xnp	https://archive.org/details/santotomsdecas00pedrguat	###	
S 1340	1340	0	0	P	Soza	xnp	xxx	np	np	1	vols	Pequeña monografía del Departamento de el Petén	np	np	np	Editorial del Ministerio de Educación Pública	Guatemala	Guatemala	1957	np	J. M. Soza	np	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/3352738	"332 pages : illustrations, portraits ; 20 cm"	"= vol 4 series *Guatemala : Ministerio de Educación Pública : Colección Monografías* / 2 ed = *Monografía del Departamento de el Petén* [Guatemala, Editorial ""José de Pineda Ibarra"", 1970], 2 vols / No references or citations"	ed 1: https://archive.org/details/pequemonogdpet00sozaguat / v 1 ed 2: https://archive.org/details/monogdelde00sozaguat/page/n7/mode/2up / v 2 ed 2: https://archive.org/details/monodeldep00sozaguat/page/n7/mode/2up	###	
S 1342	1342	0	0	P	Swan	xnp	xxx	np	np	1	vols	British Honduras	np	np	np	Phoenix House	London	UK	1957	np	M. Swan	np	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/4894007	39 pages map 19 cm	= vol xnp series *Pergamon Oxford Ruddian series : Background books*	https://archive.org/details/britishhonduras00swangua/page/n3/mode/2up	###	
S 1344	1344	1	0	P	Cortez	xnp	0	xxx	xxx	2	vols	Descripción Geográfico-Moral de la diócesis de Goathemala	np	np	np	Sociedad de Geografía e Historia	Guatemala	Guatemala	1958	1958	P. Cortez y Larraz	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/2002186	2 volumes : illustrations ; 28 cm	"= vol 20 series *Biblioteca ""Goathemala"" de la Sociedad de Geografía e Historia de Guatemala*"	xxx	###	
S 1346	1346	1	0	P	Guat 1959	Guat 59	0	xxx	xxx	1	vols	Reproduction of British documents for the general information of the people of Belize	np	np	np	DASBEL	Guatemala	Guatemala	1959	np	xnp	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/12488747	29 unnumbered pages ; 22 cm	xnp	https://archive.org/details/reproductionofbr00unsguat/page/n35/mode/2up	###	
S 1348	1348	0	0	P	Rodriguez C	Rodriguez V	xxx	np	np	1	vols	El Castillo de San Felipe del Golfo Dulce : historia de las fortificaciones de Guatemala en la edad moderna	np	np	np	Escuela de Estudios Hispano-Americanos	Seville	Spain	1960	np	M. Rodríguez del Valle	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/33173663	"xiii, 103 pages : illustrations, maps, plans ; 25 cm"	= vol 136 series *Publicaciones de la Escuela de Estudios Hispano-Americanos de la Universidad de Sevilla*	file:///Users/angelnavidad/Downloads/233372936-Rodriguez-Del-Valle-El-Castillo-de-San-Felipe-Del-Golfo-Dulce.pdf	###	
S 1350	1350	0	0	P	Humphreys	xnp	0	np	np	1	vols	"The Diplomatic history of British Honduras, 1638-1901"	np	np	np	Oxford University Press	Oxford	UK	1961	np	R. A. Humphreys	np	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/484695	196 pages : folded maps ; 23 cm	xnp	https://ufdc.ufl.edu/UF00099184/00001	###	
S 1352	1352	0	0	P	Gall	xnp	0	np	np	1	vols	"Belice, tierra nuestra"	np	np	np	"Centro Editorial ""José de Pineda Ibarra"""	Guatemala	Guatemala	1962	np	F. Gall	xnp	np	np	np	Palma 84	http://gw.worldcat.org.proxygw.wrlc.org/oclc/12107498	197 pages ; 21 cm	"= vol 21 series *Editorial ""José de Pineda Ibarra"" : Colección Documentos*"	xxx	###	
S 1354	1354	0	0	P	Rodriguez P	Rodriguez B 2	0	np	np	1	vols	La Política Inglesa en Centro América durante el Siglo XIX	np	np	np	"Centro Editorial ""José de Pineda Ibarra"""	Guatemala	Guatemala	1963	np	V. Rodríguez Beteta	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1497159	"343 pages portrait, maps 21 cm"	"Articulos ... publicados en el diario ʻEl Imparcial, ' de la ciudad de Guatemala, en 1961-62"	https://archive.org/details/lapolticaingle00virgguat/page/n3/mode/2up	###	
S 1356	1356	0	0	P	Rodriguez S	Rodriguez B	0	np	np	1	vols	Solidarity and Responsibilities of the United States in the Belize Case	np	np	np	Tipografía nacional	Guatemala	Guatemala	1965	np	V. Rodríguez Beteta	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/2313910	"137 pages maps, portraits 26 cm"	xnp	https://archive.org/details/solidarityrespon00virgguat/page/n3/mode/2up	###	
S 1358	1358	0	0	P	Lujan M	xnp	0	np	np	1	vols	Inicios del dominio español en Indias	np	np	np	"Escuela de Estudios Generales, Universidad de San Carlos de Guatemala"	Guatemala	Guatemala	1968	np	J. Luján Muñoz	np	np	np	np	Lujan 2 142	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1426718	"xii, 436 pages 18 cm"	= vol 5 series *Cátedra de cultura*	xxx	###	
S 1360	1360	0	0	P	Saint-Lu	xnp	0	np	np	1	vols	"La Vera Paz, esprit évangélique et colonisation"	np	np	np	"Centre de recherches hispaniques, Institut d'études hispaniques"	Paris	France	1968	np	A. Saint-Lu	np	np	np	np	Lujan 2 640	http://gw.worldcat.org.proxygw.wrlc.org/oclc/2800709	658 pages illustrations 25 cm	xnp	https://archive.org/details/laverapazes00sainguat	###	
S 1362	1362	0	0	P	Comitas	xnp	0	np	np	1	vols	Caribbeana 1900–1965: A Topical Bibliography	np	np	np	Published for Research Institute for the Study of Man [by] University of Washington Press	Seattle	USA	1968	np	L. Comitas	xnp	np	np	np	Bolland F 225	http://gw.worldcat.org.proxygw.wrlc.org/oclc/386331	"l, 909 pages map (on lining papers) 26 cm"	xnp	xnp	###	
S 1364	1364	0	0	P	Minkel	xnp	0	np	np	1	vols	"A Bibliography of British Honduras, 1900–1970"	np	np	np	"Latin American Studies Center, Michigan State University"	East Lansing	USA	1970	np	"C. W. Minkel, R. H. Alderman"	xnp	np	np	np	Bolland F 225	http://gw.worldcat.org.proxygw.wrlc.org/oclc/139160	"vii, 93 pages ; 23 cm"	= vol 7 series *Michigan State University Latin American Studies Center Research report*	xnp	###	
S 1366	1366	0	0	P	Sheridan	xnp	0	np	np	1	vols	Sugar and slavery : an economic history of the British West Indies : 1623-1775	np	np	np	Johns Hopkins University Press	Baltimore	USA	1973	np	R. B. Sheridan	xnp	np	np	np	Joseph C 70 fn 26	http://gw.worldcat.org.proxygw.wrlc.org/oclc/432731939	"xiii, 529 p. map., grab. 22 cm"	See p 403 for Log data /v Joseph C 70 fn 26	xnp	###	
S 1368	1368	0	0	P	King C	xnp	0	np	np	1	vols	Coban and the Verapaz : history and cultural process in Northern Guatemala	np	np	np	"Middle American Research Institute, Tulane University"	New Orleans	USA	1974	np	A. R. King	xnp	np	np	np	Lujan 2 640	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1654912	"ix, 379 pages, 4 unnumbered leaves of plates : illustrations (3 folded maps) ; 28 cm"	= vol 37 series *Tulane University Middle American Research Institute Publication*	https://archive.org/details/cobanverapazhist0000king/page/n5/mode/2up	###	
S 1370	1370	1	0	P	Kapp	xnp	0	xxx	xxx	1	vols	Central America : Early maps up to 1860	np	np	np	K. S. Kapp Publications	North Bend	USA	1974	np	K. S. Kapp	np	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/2543799	"64 pages, 14 unnumbered leaves of plates : maps ; 25 cm"	xnp	https://archive.org/details/centralamerica00kappguat	###	
S 1372	1372	0	0	P	Rubio S	xnp	xxx	np	np	3	vols	Historia del puerto de Trujillo	np	np	np	Banco Central de Honduras	Tegucigalpa	Honduras	1975	1975	M. Rubio Sánchez	np	np	np	np	Lujan 2 478	http://gw.worldcat.org.proxygw.wrlc.org/oclc/2086667	3 volumes (689 pages) : facsimiles ; 25 cm	xnp	xxx	###	
S 1374	1374	0	0	P	Grant M	Grant 2	xxx	np	np	1	vols	"The making of modern Belize : politics, society, & British colonialism in Central America"	np	np	np	Cambridge University Press	Cambridge	UK	1976	np	C. H. Grant	xnp	np	np	np	Ashdown 246	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1945406	"xvi, 400 pages, 2 unnumbered leaves of plates : illustrations ; 24 cm"	= vol xnp series *Cambridge Commonwealth series*	xxx	###	
S 1376	1376	1	0	P	Ydigoras	xnp	xxx	1958	1963	1	vols	"Belice, Guatemala, La Gran Bretaña y Centro America"	np	np	np	Tip. Sánchez & de Guise	Guatemala	Guatemala	1976	np	M. Ydígoras Fuentes	np	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/32009487	23 pages : 1 map ; 23 cm	"1st ed = [Guat, Diario ""La Nación"", 1976] ? though earliest copy found in OCLC on 20 Oct 2021 was 3 ed = [Guat, Sánchez & de Guise, 1976] OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/32009487"	3 ed: https://archive.org/details/beliceguatemalal00miguguat/mode/2up	###	
S 1378	1378	0	0	P	Woodward	xnp	xxx	np	np	1	vols	"Central America, A Nation Divided"	np	np	np	Oxford University Press	New York	USA	1976	np	R. Woodward	np	np	np	np	Veliz 40	http://gw.worldcat.org.proxygw.wrlc.org/oclc/2105166	344 pages : maps ; 22 cm	"= vol xnp series *Latin American histories* / 3rd ed = [Oxford, OUP, 1999] /v Graham 413 / No references or citations"	https://archive.org/details/centralamerican00woodguat	###	
S 1380	1380	0	0	P	Andrews B	xnp	xxx	np	np	1	vols	"The Spanish Caribbean: Trade and Plunder, 1530–1630"	np	np	np	Yale University Press	New Haven	USA	1978	np	K. R. Andrews	np	np	np	np	Joseph C 66 fn 4	http://gw.worldcat.org.proxygw.wrlc.org/oclc/3608726	"xi, 267 pages, [1] folded leaf of plates : illustrations ; 23 cm"	xnp	https://archive.org/details/spanishcaribbean0000andr	###	
S 1382	1382	0	0	P	xxx	xnp	0	np	np	1	vols	Cartografia de Belice y Yucatán	np	np	np	Escuela de Estudios Hispano-Americanos	Seville	Spain	1978	np	J. A. Calderón Quijano	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/6088693	"39 pages, 19 unnumbered leaves of plates (8 folded) : maps ; 25 cm"	xnp	xnp	###	
S 1384	1384	0	0	P	Paz	xnp	0	np	np	1	vols	"Belize, el despertar de una nación"	np	np	np	Siglo Veintiuno Editores	Mexico	Mexico	1979	np	M. E. Paz Salinas	np	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/6735330	188 pages ; 18 cm	= vol xnp series *Historia inmediata*	https://archive.org/details/belicedespertar00unseguat/page/n3/mode/2up	###	
S 1386	1386	0	0	P	Sandner	xnp	0	np	np	1	vols	"Zentralamerika und der Ferne Karibische Westen : Konjunkturen, Krisen und Konflikte, 1503-1984"	np	np	np	Franz Steiner Verlag Wiesbaden	Stuttgart	Germany	1985	np	G. Sandner	xnp	np	np	np	Gabbert S 40	http://gw.worldcat.org.proxygw.wrlc.org/oclc/13060180	"x, 409 pages, [9] folded color leaves of plates : illustrations, maps (some folded color) ; 24 cm"	"Sp trans = Jaime Polanía V & Santiago Moreno González, *Centroamérica y el Caribe occidental : coyunturas, crisis y conflictos, 1503-1984* [Isla de San Andrés, Universidad Nacional de Colombia : Sede San Andrés : Instituto de Estudios Caribeños, 2003]"	xnp	###	
S 1388	1388	0	0	P	Ramirez	xnp	xxx	np	np	1	vols	"Pequeña monografía del municipio de Melchor de Mencos, Petén"	np	np	np	Editorial del Ejército	Guatemala	Guatemala	1987	np	R. Ramírez Munguía	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/778654030	163 pages : illustrations ; 21 cm	= vol xnp series *Colección Mopan*	https://archive.org/details/pequeamonograf00rubguat/page/28/mode/2up	###	
S 1390	1390	0	0	P	Rubio G	Rubio SE	xxx	np	np	2	vols	Historia del Ejército de Guatemala	np	np	np	Editorial del Ejército	Guatemala	Guatemala	1987	1988	M. Rubio Sánchez	np	np	np	np	Lujan 2 478	http://gw.worldcat.org.proxygw.wrlc.org/oclc/17770703	volumes <1-2> : illustrations ; 22 cm	= vol xnp series *Colección historia militar : serie documentos militares*	https://archive.org/details/historiadelejerc00manuguat	###	
S 1392	1392	0	0	P	Rubio F	Rubio SO	0	np	np	2	vols	Historia de la Fortaleza y Puerto de San Fernando de Omoa	np	np	np	Editorial del Ejército	Guatemala	Guatemala	1987	1988	M. Rubio Sánchez	np	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/27339394	volumes <2> ; 21 cm	= vol xnp series *Colección historia militar : serie castillos y fortalezas*	v 2: https://archive.org/details/historiadelafo00rubiguat	###	
S 1394	1394	1	0	P	Nagle	xnp	xxx	1775	1841	1	vols	The Nagle journal : a sketch or journal of Jacob Nagle from the year 1775 to 1841	np	np	np	Weidenfeld & Nicolson	New York	USA	1988	np	J. Nagle	J. C. Dann	np	np	np	Anderson M 234 fn 66	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1057094771	"402 pages, [16] pages of plates : illustrations (some color) ; 25 cm"	xnp	https://archive.org/details/naglejournaldiar0000nagl	###	
S 1396	1396	0	0	P	Moberg C	xnp	xxx	np	np	1	vols	"Citrus, strategy, and class : the politics of development in Southern Belize"	np	np	np	University of Iowa Press	Iowa	USA	1992	np	M. Moberg	np	np	np	np	Torres R 47	http://gw.worldcat.org.proxygw.wrlc.org/oclc/25009249	"xviii, 208 pages : illustrations, maps ; 24 cm"	xnp	"/Users/angelnavidad/Downloads/Mark Moberg - Citrus, strategy, and class_ the politics of development in Southern Belize-University of Iowa Press (1992).epub"	###	
S 1398	1398	0	0	P	xxx	xnp	0	np	np	1	vols	Catálogo cartográfico de Belice (1511-1880) = Cartographic catalog of Belize (1511-1880)	np	np	np	"Centre d'Etudes Mexicaines et Centraméricaines ; San José, Costa Rica : Bureau Regional de Coopération en Amérique Centrale"	Mexico	Mexico	1992	np	"M. Antochiw, A. Breton"	np	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/834163267 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/28723993	"206 pages : illustrations, maps ; 28 cm"	xnp	xnp	###	
S 1400	1400	0	0	P	Lujan	xnp	xxx	np	np	6	vols	Historia General de Guatemala	np	np	np	"Asociación de Amigos del País, Fundación para la Cultura y el Desarollo"	Guatemala	Guatemala	1993	1999	xnp	J. Luján Muñoz	np	np	np	Caso 99	http://gw.worldcat.org.proxygw.wrlc.org/oclc/499047798	"6 volumes : illustrations (some color), maps (some color) ; 33 cm"	"See vol 3 cap xxx ""Presencia inglesa en el Reino de Guatemala"" /v Caso 92 fn 41"	v 2: http://fundacionhcg.org/libros/lq/tomoii/#p=1 / v 3: http://fundacionhcg.org/libros/lq/tomoiii/	###	
S 1402	1402	0	0	P	xxx	xnp	0	np	np	1	vols	Historia cartográfica de la Península de Yucatán	np	np	np	"Gobierno del Estado de Campeche, Coordinación General de Asesores : Grupo Tribasa ; [México] : IPN, Centro de Investigación y de Estudios Avanzados"	Campeche	Mexico	1994	np	M. Antochiw	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/32228830	"308 pages, 40 unnumbered pages of plates : illustrations, maps (some color) ; 31 cm"	xnp	xnp	###	
S 1404	1404	0	0	P	James	xnp	xxx	np	np	1	vols	The Rise and Fall of the British Empire	np	np	np	"Little, Brown & Co."	London	UK	1994	np	L. James	np	np	np	np	Veliz 37	http://gw.worldcat.org.proxygw.wrlc.org/oclc/231635539	"xvi, 704 s., tav. : illustrations ; 24 cm"	"2 ed = [New York, St. Martin's Press, 1994] OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/717752152 / 3 ed = [New York, St. Martin’s Press, 1994] OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/611066086 / xnp ed = [London, Little, Brown & Co, 1994] OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/1080417336 / xnp ed = [London, Allen & Unwin, 1994] OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/845055438 / xnp ed = [London, Abacus, 1994] OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/798643123"	1997 ed: /Users/angelnavidad/Downloads/Lawrence James - The Rise and Fall of the British Empire-St. Martin's Griffin (1997).epub	###	
S 1406	1406	0	0	P	Guderjan	xnp	xxx	np	np	1	vols	"Maya Maritime Trade, Settlement, and Populations on Ambergris Caye, Belize"	np	np	np	"Maya Research Program ; Lancaster, Calif. : Labyrinthos"	San Antonio	USA	1995	np	xnp	"T. H. Guderjan, J. F. Garber"	np	np	np	Graham 396	http://gw.worldcat.org.proxygw.wrlc.org/oclc/33127660	"ix, 201 pages : illustrations ; 28 cm"	xnp	xxx	###	
S 1408	1408	0	0	P	Socolow	xnp	xxx	np	np	2	vols	The Atlantic staple trade	np	np	np	Variorum	Aldershot	UK	1996	1996	xnp	S. Socolow	np	np	np	Scammell 158	http://gw.worldcat.org.proxygw.wrlc.org/oclc/467935806	2 v. (xxiv-vii-807 p.) : illustrations ; 25 cm	= vol 9 series *An expanding world*	v 2: https://archive.org/details/atlanticstapletr0009unse/page/n5/mode/2up	###	
S 1410	1410	0	0	P	Masson R	Masson Realm	xxx	np	np	1	vols	"In the Realm of Nachan Kan: Postclassic Maya Archaeology at Laguna De On, Belize"	np	np	np	University Press of Colorado	Boulder	USA	2000	np	M. A. Masson	xnp	np	np	np	Graham 401	http://gw.worldcat.org.proxygw.wrlc.org/oclc/44972031	"xviii, 322 pages : illustrations, maps ; 24 cm"	= vol xnp series *Mesoamerican worlds*	https://hollis.harvard.edu/permalink/f/1s5nto6/01HVD_ALMA512241293470003941	###	
S 1412	1412	0	0	P	Lovejoy	xnp	xxx	np	np	1	vols	Identity in the shadow of slavery	np	np	np	Continuum	London	UK	2000	np	xnp	P. E. Lovejoy	np	np	np	Anderson M 235 fn 69	http://gw.worldcat.org.proxygw.wrlc.org/oclc/43245851	"x, 244 pages : illustrations, maps ; 24 cm"	= vol xnp series *Black Atlantic*	file:///Users/angelnavidad/Downloads/Identity_in_the_Shadow_of_Slavery.pdf 	###	
S 1414	1414	0	0	P	Masson	xnp	xxx	np	np	1	vols	Ancient Maya Political Economies	np	np	np	Altamira Press	Walnut Creek	USA	2002	np	xnp	"M. A. Masson, D. A. Freidel"	np	np	np	Graham 401	http://gw.worldcat.org.proxygw.wrlc.org/oclc/49421565	"xi, 436 pages : illustrations ; 23 cm"	xnp	xxx	###	
S 1416	1416	1	0	P	Awe A	"Awe, Arch"	0	xxx	xxx	15	vols	Archaeological Investigations in the Eastern Maya Lowlands 	np	np	np	"Institute of Archaeology, National Institute of Culture and History"	Belmopan	Belize	2004	2018	xnp	"J. Awe, J. Morris, S. Jones, C. Helmke"	np	np	np	"Graham 395, 403"	http://id.lib.harvard.edu/alma/990095054010203941/catalog / http://gw.worldcat.org.proxygw.wrlc.org/oclc/1119665411	15 vols	"= vols 1–15 series *Research Reports in Belizean Archaeology* / vol 1 [Belmopan, NICH, 2004] Desc = 370 p. : ill. (some col.), maps, plans ; 28 cm HOLLIS Link: http://id.lib.harvard.edu/alma/990095054010203941/catalog / vol 15 [Belmopan, NICH, 2018] Desc = v, 345 pages : illustrations (chiefly color), maps, plans ; 28 cm OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/1119665411"	xxx	###	
